candidate,family,perm_scheme,var_share_between_blocks,missing_frac_before_impute,dependent,beta_per_sd,t_classical,delta_r2_plain_unweighted,correct_null_level,p_correct_level,p_between_block_null,p_within_block_null,p_conservative_both,null_correct_sd,null_between_sd,null_within_sd,p_row_level_NAIVE,null_row_sd,null_inflation_factor,p_familywise_within_dependent,p_familywise_whole_screen,p_familywise_absres_family,dec_lo_mean,dec_hi_mean,dec_n_lo,dec_n_hi,dec_spread,dec_ratio,qrt_lo_mean,qrt_hi_mean,qrt_n_lo,qrt_n_hi,qrt_spread,qrt_ratio
pl_start_frac5,role_level,PLAYER,0.7230845780296974,0.07197924922544852,minutes_sqres,-0.1637977567063023,-0.26102767965319223,4.910638915767867e-06,BETWEEN-block,1.0,1.0,1.0,1.0,1.2605042187092597,1.2605042187092597,0.5912083593405378,0.792,0.5682884975799924,2.2180709693703253,1.0,1.0,,33.568537304398184,39.18438951696208,1386,1389,5.615852212563894,1.1672951121354966,38.34523195863356,33.50580634083265,3469,3472,-4.839425617800913,0.8737932887452178
pl_start_frac5,role_level,PLAYER,0.7230845780296974,0.07197924922544852,fga_absres,0.46359021373645726,25.392979407886877,0.044408549158926225,BETWEEN-block,0.0,0.0,0.0,0.0,1.5829296642540474,1.5829296642540474,0.4817684486636962,0.0,0.6123589479270652,2.5849702525169627,0.0,0.987,0.987,1.9907507168991787,2.8310707871388625,1386,1389,0.8403200702396838,1.422112152519316,2.0572985622410744,2.890346725948127,3469,3472,0.8330481637070526,1.4049233198314148
pl_start_frac5,role_level,PLAYER,0.7230845780296974,0.07197924922544852,fga_sqres,3.4884625895493677,20.315527019515006,0.028886387726579203,BETWEEN-block,0.0,0.0,0.0,0.0,1.3805020062670221,1.3805020062670221,0.42866905820522994,0.0,0.5860894506948252,2.355445921489286,0.002,1.0,,6.639613957452405,12.843061409933233,1386,1389,6.203447452480828,1.9343084541109477,7.245854546691612,13.411987267232165,3469,3472,6.166132720540553,1.8509876482900074
pl_min_sd5,role_volatility,PLAYER,0.23015593012563337,0.07197924922544852,pts_absres,-0.057697347849363964,-1.8910282196978963,0.0002576624381965091,WITHIN-block,0.977,0.199,0.977,0.977,0.8227572230189347,0.8793382327622085,0.8227572230189347,0.054,0.60205848382725,1.3665735889787913,1.0,1.0,1.0,4.074260895877247,4.011993389102923,1386,1389,-0.06226750677432413,0.9847168582558538,4.101352845493646,3.988296266595127,3469,3472,-0.11305657889851917,0.9724343202944024
pl_min_sd5,role_volatility,PLAYER,0.23015593012563337,0.07197924922544852,pts_sqres,-1.4110719217771348,-3.022534990803861,0.0006579968646474628,WITHIN-block,0.964,0.015,0.964,0.964,0.8249072032630101,0.7808378860685489,0.8249072032630101,0.003,0.5946077855804233,1.3873131554404075,1.0,1.0,,30.617513620680644,27.66233271882875,1386,1389,-2.955180901851893,0.903480702631065,30.764026631584684,27.092922586418023,3469,3472,-3.6711040451666612,0.8806689355353233
pl_min_sd5,role_volatility,PLAYER,0.23015593012563337,0.07197924922544852,minutes_absres,0.5703008107865009,15.849725115314635,0.017783518643608224,WITHIN-block,0.0,0.0,0.0,0.0,0.9242102409599094,0.8855488226435139,0.9242102409599094,0.0,0.6051510358315907,1.5272389638891912,0.0,1.0,1.0,3.857079810504164,6.1081287741132115,1386,1389,2.2510489636090476,1.5836148262938874,4.070861560100603,5.442906054603766,3469,3472,1.3720444945031627,1.33704032285226
pl_min_sd5,role_volatility,PLAYER,0.23015593012563337,0.07197924922544852,minutes_sqres,7.063939062640337,11.308807728626638,0.009133053260313866,WITHIN-block,0.038,0.0,0.038,0.038,0.9900200961798086,0.838038332667371,0.9900200961798086,0.0,0.5840643396022777,1.6950531457783728,0.625,1.0,,28.716158986544364,56.45798635326047,1386,1389,27.74182736671611,1.966070266560204,30.019213417474436,46.691848684897806,3469,3472,16.67263526742337,1.5553988052770926
pl_min_sd5,role_volatility,PLAYER,0.23015593012563337,0.07197924922544852,fga_absres,0.015882424067317904,0.8504399145735259,5.212326848622607e-05,WITHIN-block,0.527,0.571,0.527,0.571,0.6833896349263492,0.8501785421127503,0.6833896349263492,0.388,0.5977348639080674,1.143298937689965,1.0,1.0,1.0,2.4268391130023246,2.60088243506541,1386,1389,0.17404332206308526,1.0717160528403427,2.4741892230625715,2.5006751228431474,3469,3472,0.026485899780575917,1.0107048804245422
pl_min_sd5,role_volatility,PLAYER,0.23015593012563337,0.07197924922544852,fga_sqres,-0.011118867139687577,-0.06381013282605422,2.934581518425571e-07,WITHIN-block,0.999,0.974,0.999,0.999,0.8753134515876008,0.7796071204972029,0.8753134515876008,0.955,0.596844020856778,1.4665698591251295,1.0,1.0,,10.302108478683357,11.16563274311927,1386,1389,0.8635242644359131,1.0838201486834154,10.55211381481342,10.422782279821588,3469,3472,-0.1293315349918327,0.9877435424539989
pl_min_cv5,role_volatility,PLAYER,0.5573900737122707,0.07197924922544852,pts_absres,-0.8037386776058008,-27.023353609850002,0.04999990128946727,BETWEEN-block,0.0,0.0,0.0,0.0,1.3731927620053694,1.3731927620053694,0.5662304663829402,0.0,0.6223090130726187,2.206609149408428,0.739,0.739,0.739,5.173988605872098,2.6294441208852946,1386,1389,-2.5445444849868033,0.5082044668403537,5.028539399051066,2.9095533770946687,3469,3472,-2.1189860219563976,0.578608050211107
pl_min_cv5,role_volatility,PLAYER,0.5573900737122707,0.07197924922544852,pts_sqres,-8.89081552258222,-19.291616064433708,0.026122138158051363,BETWEEN-block,0.0,0.0,0.0,0.0,1.1751483030806935,1.1751483030806935,0.47158656231630713,0.0,0.6354874042181878,1.8492078604239635,1.0,1.0,,42.93410394903878,14.74511170679771,1386,1389,-28.18899224224107,0.3434358784871724,41.18737791404554,16.458464041106932,3469,3472,-24.72891387293861,0.39959970443989684
pl_min_cv5,role_volatility,PLAYER,0.5573900737122707,0.07197924922544852,minutes_absres,0.2522420024406977,6.959780048672151,0.0034789206841802736,BETWEEN-block,0.004,0.004,1.0,1.0,1.2904499463367665,1.2904499463367665,0.7562693555525968,0.0,0.587866465058186,2.195141282993647,1.0,1.0,1.0,3.7035641933536207,5.107167258498796,1386,1389,1.4036030651451754,1.3789871031975272,4.018820833817215,5.249107045139605,3469,3472,1.2302862113223902,1.3061311419931656
pl_min_cv5,role_volatility,PLAYER,0.5573900737122707,0.07197924922544852,minutes_sqres,3.3021449680025006,5.267535790940227,0.0019957878426427934,BETWEEN-block,0.13,0.13,1.0,1.0,1.1536498567897886,1.1536498567897886,0.8402652198727635,0.0,0.588947065390087,1.9588345448765803,1.0,1.0,,26.015924281862564,45.06910311185492,1386,1389,19.05317882999236,1.7323660164277,29.155776450574784,45.30653029815241,3469,3472,16.150753847577626,1.5539469639903631
pl_min_cv5,role_volatility,PLAYER,0.5573900737122707,0.07197924922544852,fga_absres,-0.3658067394608174,-19.863510855289316,0.027650403333589056,BETWEEN-block,0.0,0.0,0.0,0.0,1.4319967232559379,1.4319967232559379,0.6268445492449245,0.0,0.6091688348030719,2.350738648208857,0.272,1.0,1.0,2.9031659004288652,1.871530813041819,1386,1389,-1.0316350873870463,0.6446516930931677,2.9139368394460075,2.015790918632179,3469,3472,-0.8981459208138283,0.6917757761061897
pl_min_cv5,role_volatility,PLAYER,0.5573900737122707,0.07197924922544852,fga_sqres,-2.487239666035064,-14.380004793529984,0.014684540677778442,BETWEEN-block,0.0,0.0,0.0,0.0,1.2837512851252642,1.2837512851252642,0.5686410872675849,0.0,0.6039692689622126,2.125524179948934,1.0,1.0,,13.29450776005079,6.951492242513628,1386,1389,-6.343015517537162,0.5228845150177317,13.622308768352346,7.3677604922467745,3469,3472,-6.254548276105571,0.5408598951569591
pl_min_rng5,role_volatility,PLAYER,0.2231217471383778,0.07197924922544852,pts_absres,-0.05518016292718608,-1.808507695422857,0.00023567057849533136,WITHIN-block,0.946,0.226,0.946,0.946,0.8211359087867072,0.8885306533092561,0.8211359087867072,0.07,0.5980697822145217,1.372976754896762,1.0,1.0,1.0,4.02913838277103,4.042186334021904,1386,1389,0.013047951250874767,1.0032383973969892,4.10843792039062,4.007694984656004,3469,3472,-0.10074293573461635,0.9754790171625526
pl_min_rng5,role_volatility,PLAYER,0.2231217471383778,0.07197924922544852,pts_sqres,-1.4101252079595736,-3.0205057832344187,0.0006571142367034554,WITHIN-block,0.927,0.016,0.927,0.927,0.8303464737393912,0.7919225151453758,0.8303464737393912,0.002,0.5867036892859453,1.4152739941860162,1.0,1.0,,30.227428474233957,27.606939941591154,1386,1389,-2.6204885326428027,0.9133075929738276,30.784858416113057,27.293556774399615,3469,3472,-3.4913016417134415,0.8865902972649027
pl_min_rng5,role_volatility,PLAYER,0.2231217471383778,0.07197924922544852,minutes_absres,0.5503178202916851,15.284836538883354,0.016559105347648283,WITHIN-block,0.0,0.0,0.0,0.0,0.9253350632363342,0.9633425088936205,0.9253350632363342,0.0,0.6035323266837089,1.5331988401033425,0.0,1.0,1.0,3.7754273993327687,6.09315381266291,1386,1389,2.3177264133301416,1.6138977573081537,4.076007998647761,5.438237026829978,3469,3472,1.3622290281822176,1.3342066621640942
pl_min_rng5,role_volatility,PLAYER,0.2231217471383778,0.07197924922544852,minutes_sqres,6.6771691825108554,10.684376573028771,0.008160313856521594,WITHIN-block,0.044,0.0,0.044,0.044,0.9923667078519793,0.9205365131825366,0.9923667078519793,0.0,0.5854868357564432,1.694942818944599,0.912,1.0,,27.367429555510466,56.28382323022188,1386,1389,28.91639367471141,2.056598816343315,30.42406995824078,46.48127203417761,3469,3472,16.05720207593683,1.5277795540825567
pl_min_rng5,role_volatility,PLAYER,0.2231217471383778,0.07197924922544852,fga_absres,0.016724715925332714,0.8955437963559395,5.779836662889839e-05,WITHIN-block,0.439,0.614,0.439,0.614,0.6546348050897176,0.9140238042529629,0.6546348050897176,0.382,0.5917505898330045,1.1062681074377287,1.0,1.0,1.0,2.4062344382431573,2.5926805135477915,1386,1389,0.1864460753046342,1.0774845843536187,2.4654231097993007,2.5074027987705048,3469,3472,0.04197968897120408,1.017027377087668
pl_min_rng5,role_volatility,PLAYER,0.2231217471383778,0.07197924922544852,fga_sqres,-0.007212087692771449,-0.04138948948051204,1.234659190918577e-07,WITHIN-block,0.999,0.981,0.999,0.999,0.8760459872419374,0.8279254801834471,0.8760459872419374,0.964,0.5969048326861861,1.4676476705667847,1.0,1.0,,10.097941508825578,11.053005926810842,1386,1389,0.9550644179852643,1.0945801099313697,10.52541574324667,10.50648804185562,3469,3472,-0.018927701391049823,0.9982017146065518
pl_fga_sd5,role_volatility,PLAYER,0.3515342325559803,0.07197924922544852,pts_absres,0.6252309551502687,20.806463096131463,0.030256616071400445,WITHIN-block,0.664,0.0,0.664,0.664,0.833147154915616,0.9089956017665398,0.833147154915616,0.0,0.616388158905047,1.3516598962504733,1.0,1.0,1.0,2.7545094580954146,5.162821508757425,1386,1389,2.40831205066201,1.8743161304398714,3.1304380714356768,4.846547468026694,3469,3472,1.7161093965910172,1.548201036861265
pl_fga_sd5,role_volatility,PLAYER,0.3515342325559803,0.07197924922544852,pts_sqres,7.304834277267039,15.78166873020035,0.017633814149646845,WITHIN-block,0.99,0.0,0.99,0.99,0.9145424309987727,0.8157533405444837,0.9145424309987727,0.0,0.6279790366526382,1.4563263701820748,1.0,1.0,,15.452408377235384,43.15972823330954,1386,1389,27.70731985607415,2.793074527909371,18.525554486233574,38.284075420413494,3469,3472,19.75852093417992,2.0665549011697637
pl_fga_sd5,role_volatility,PLAYER,0.3515342325559803,0.07197924922544852,minutes_absres,-0.011675641013942117,-0.32159086672947806,7.4536875458803835e-06,WITHIN-block,1.0,0.807,1.0,1.0,0.756535925400186,0.8195330369148256,0.756535925400186,0.732,0.6138583376235733,1.2324275472561954,1.0,1.0,1.0,4.569372480483573,4.658491944210699,1386,1389,0.08911946372712531,1.0195036548470862,4.69212408122538,4.694327323645742,3469,3472,0.0022032424203617396,1.0004695618406976
pl_fga_sd5,role_volatility,PLAYER,0.3515342325559803,0.07197924922544852,minutes_sqres,-0.7374148624736029,-1.1751980082768902,9.952813703118475e-05,WITHIN-block,1.0,0.332,1.0,1.0,0.7741806317854047,0.7445777704235002,0.7741806317854047,0.228,0.6183407608861338,1.2520291087974524,1.0,1.0,,37.38572898785443,36.44358431065001,1386,1389,-0.9421446772044177,0.9747993498398682,37.621328216596424,36.83204641394435,3469,3472,-0.7892818026520771,0.979020363180482
pl_fga_sd5,role_volatility,PLAYER,0.3515342325559803,0.07197924922544852,fga_absres,0.33009658410782927,17.877286588153957,0.02251542381194108,WITHIN-block,0.941,0.0,0.941,0.941,0.9001001554319911,0.82112259897052,0.9001001554319911,0.0,0.6122741916224564,1.4700932486584626,0.965,1.0,1.0,1.8270085378184964,3.095583691851098,1386,1389,1.2685751540326018,1.6943454985422888,2.0225641646928088,2.909918781574911,3469,3472,0.887354616882102,1.438727548115575
pl_fga_sd5,role_volatility,PLAYER,0.3515342325559803,0.07197924922544852,fga_sqres,2.3616378530937094,13.643831073872816,0.013238893813363224,WITHIN-block,1.0,0.0,1.0,1.0,0.9835977755694103,0.7476700913391132,0.9835977755694103,0.0,0.6136219478095088,1.602937735654064,1.0,1.0,,6.312080968277192,15.287969508631246,1386,1389,8.975888540354054,2.42201733239235,7.260464008111206,13.513208720661286,3469,3472,6.25274471255008,1.861204560144458
pl_pts_sd5,role_volatility,PLAYER,0.42646062071629826,0.07197924922544852,pts_absres,0.7633776419601269,25.600454550138537,0.04510433488590013,WITHIN-block,0.977,0.0,0.977,0.977,0.9174662304349682,0.9472161190153341,0.9174662304349682,0.0,0.6342489547368503,1.4465396018123904,0.977,0.977,0.977,2.471527359508356,5.448791096169266,1386,1389,2.9772637366609103,2.2046250369055826,2.923449171025676,5.046127084695848,3469,3472,2.122677913670172,1.7260868205638895
pl_pts_sd5,role_volatility,PLAYER,0.42646062071629826,0.07197924922544852,pts_sqres,9.121300793837825,19.80568680678912,0.027494072870171374,WITHIN-block,1.0,0.0,1.0,1.0,1.0195408944855733,0.8496658663086506,1.0195408944855733,0.0,0.6126851696792687,1.6640534893627137,1.0,1.0,,12.725074653634492,47.74405244792309,1386,1389,35.018977794288595,3.7519663929269442,16.424091793005683,41.37499520989712,3469,3472,24.95090341689144,2.519164878725103
pl_pts_sd5,role_volatility,PLAYER,0.42646062071629826,0.07197924922544852,minutes_absres,-0.14343232450682009,-3.9528723659524365,0.0011248737703740332,WITHIN-block,1.0,0.004,1.0,1.0,0.7004786299851593,0.8347449484502594,0.7004786299851593,0.0,0.5885734131772189,1.190129581633423,1.0,1.0,1.0,4.431503894261314,4.426230339343478,1386,1389,-0.0052735549178359875,0.9988099852682821,4.669574100123679,4.42267051537554,3469,3472,-0.24690358474813934,0.9471250312225263
pl_pts_sd5,role_volatility,PLAYER,0.42646062071629826,0.07197924922544852,minutes_sqres,-2.4994282748705965,-3.9853517322010714,0.0011434138777824004,WITHIN-block,1.0,0.001,1.0,1.0,0.7035583595212949,0.7725337860683925,0.7035583595212949,0.0,0.5850085792454468,1.202646225169476,1.0,1.0,,34.43030543725334,33.1645501751323,1386,1389,-1.26575526212104,0.963237175910978,37.474801126515054,33.37090521928662,3469,3472,-4.103895907228434,0.8904891878312131
pl_pts_sd5,role_volatility,PLAYER,0.42646062071629826,0.07197924922544852,fga_absres,0.3536228851209913,19.184061741148263,0.02583918385032042,WITHIN-block,0.207,0.0,0.207,0.207,0.8426776132154818,0.8514820456599379,0.8426776132154818,0.0,0.5900844003677008,1.4280628545516234,0.577,1.0,1.0,1.6898873998533446,3.123517568093771,1386,1389,1.4336301682404262,1.8483583985328504,1.9278851720172991,2.9320259058507006,3469,3472,1.0041407338334014,1.5208509035746611
pl_pts_sd5,role_volatility,PLAYER,0.42646062071629826,0.07197924922544852,fga_sqres,2.5119266795932784,14.524892437275321,0.014977489151686871,WITHIN-block,0.992,0.0,0.992,0.992,0.9150484637272385,0.7673643996406809,0.9150484637272385,0.0,0.6093609228198376,1.5016526814565363,1.0,1.0,,5.535843859127342,15.506059535961521,1386,1389,9.97021567683418,2.8010290626957572,6.652655533147482,13.891933966436714,3469,3472,7.239278433289232,2.08817875767336
pl_usg_sd5,role_volatility,PLAYER,0.4019010198199398,0.07197924922544852,pts_absres,-0.5140626052464766,-17.02118238755578,0.02045367904047501,WITHIN-block,0.0,0.0,0.0,0.0,0.6706840566199087,1.1876705691772138,0.6706840566199087,0.0,0.5898304072943381,1.1370794864518114,1.0,1.0,1.0,4.3934334627936975,2.693024101172218,1386,1389,-1.7004093616214795,0.6129657189481543,4.44229250511608,3.3155795141295634,3469,3472,-1.1267129909865163,0.7463667712810652
pl_usg_sd5,role_volatility,PLAYER,0.4019010198199398,0.07197924922544852,pts_sqres,-5.275820018583352,-11.349476971684133,0.009198255457521995,WITHIN-block,0.0,0.0,0.0,0.0,0.6053985763726513,1.028894560049587,0.6053985763726513,0.0,0.61326555608586,0.987171985063992,1.0,1.0,,32.84925914513823,14.49784476140991,1386,1389,-18.35141438372832,0.4413446494288937,32.767541229300086,21.143708443360477,3469,3472,-11.623832785939609,0.6452638083340289
pl_usg_sd5,role_volatility,PLAYER,0.4019010198199398,0.07197924922544852,minutes_absres,-0.039521432548594686,-1.088610648873831,8.540338274494753e-05,WITHIN-block,1.0,0.908,1.0,1.0,0.8775693163157376,1.2662712966061753,0.8775693163157376,0.261,0.5844097704153165,1.5016335467699051,1.0,1.0,1.0,4.620245350933575,4.711286585086912,1386,1389,0.09104123415333643,1.01970484838753,4.65343857735949,4.828737024612628,3469,3472,0.17529844725313737,1.037670734090275
pl_usg_sd5,role_volatility,PLAYER,0.4019010198199398,0.07197924922544852,minutes_sqres,-0.5015660192252125,-0.7993107451553029,4.604455852690219e-05,WITHIN-block,1.0,0.978,1.0,1.0,0.9359312414289492,1.1407853071061023,0.9359312414289492,0.414,0.5718078533775173,1.636793261758564,1.0,1.0,,35.942599883636525,38.44756197353502,1386,1389,2.5049620898984912,1.069693402759073,36.544895522822976,38.84375959496194,3469,3472,2.2988640721389615,1.0629052030181145
pl_usg_sd5,role_volatility,PLAYER,0.4019010198199398,0.07197924922544852,fga_absres,-0.2279066571287279,-12.269185416788314,0.010732776554658147,WITHIN-block,0.0,0.0,0.0,0.0,0.7483979057996373,1.2631976470132655,0.7483979057996373,0.0,0.6073138172552481,1.2323083791869218,1.0,1.0,1.0,2.6401416964688047,1.9080223597176327,1386,1389,-0.732119336751172,0.7226969530724873,2.631789094162489,2.19142866074503,3469,3472,-0.4403604334174589,0.8326763970584831
pl_usg_sd5,role_volatility,PLAYER,0.4019010198199398,0.07197924922544852,fga_sqres,-1.4548191880091055,-8.370121178652367,0.005023924882950143,WITHIN-block,0.0,0.0,0.0,0.0,0.6917022151205144,1.1329482436697011,0.6917022151205144,0.0,0.6033058654033855,1.1465199574315839,1.0,1.0,,11.34628719695198,6.83247176941781,1386,1389,-4.51381542753417,0.6021768752031288,11.303694771135314,8.55521248957025,3469,3472,-2.748482281565064,0.7568509821599674
pl_min_trend5,role_volatility,PLAYER,0.016961777596055494,0.13682541969882556,pts_absres,0.06697082857622273,2.1950644092025504,0.0003471448727720621,WITHIN-block,0.03,0.032,0.03,0.032,0.6177712588294503,0.59807226236221,0.6177712588294503,0.033,0.6100369598319105,1.0126784105010143,1.0,1.0,1.0,3.8916577211422596,4.058118504929692,1386,1389,0.16646078378743256,1.0427737472602225,3.9328676469080808,4.132638845970559,3469,3472,0.19977119906247864,1.0507953017995746
pl_min_trend5,role_volatility,PLAYER,0.016961777596055494,0.13682541969882556,pts_sqres,0.47092838583374574,1.008439948906831,7.328840359114474e-05,WITHIN-block,0.316,0.279,0.316,0.316,0.5817797456586331,0.5750106553236757,0.5817797456586331,0.3,0.6055096200143738,0.9608100786983741,1.0,1.0,,26.154966155049326,27.50432666020074,1386,1389,1.349360505151413,1.051590986474701,27.50119484684706,28.699006121687578,3469,3472,1.197811274840518,1.0435548812155644
pl_min_trend5,role_volatility,PLAYER,0.016961777596055494,0.13682541969882556,minutes_absres,0.028190213629867022,0.7764780026238561,4.34516678027052e-05,WITHIN-block,0.5,0.418,0.5,0.5,0.6853193894096358,0.5490698711085796,0.6853193894096358,0.433,0.6185422490852842,1.107958899207133,1.0,1.0,1.0,5.356509841802999,5.481243858081344,1386,1389,0.12473401627834502,1.0232864346304196,4.88768917929331,4.950709702107323,3469,3472,0.06302052281401327,1.0128937255423278
pl_min_trend5,role_volatility,PLAYER,0.016961777596055494,0.13682541969882556,minutes_sqres,0.3844893805614759,0.6127280633559962,2.7057695221535267e-05,WITHIN-block,0.624,0.503,0.624,0.624,0.7389023476946921,0.5179679634186513,0.7389023476946921,0.538,0.613574076496823,1.2042593975179425,1.0,1.0,,45.60552117142034,47.16747461580522,1386,1389,1.5619534443848764,1.0342492181706215,39.078051676542444,40.10918122967738,3469,3472,1.0311295531349387,1.0263864115250634
pl_min_trend5,role_volatility,PLAYER,0.016961777596055494,0.13682541969882556,fga_absres,0.012922628626901692,0.6919486805830921,3.450641118070526e-05,WITHIN-block,0.558,0.493,0.558,0.558,0.6633243437798116,0.5820927067048963,0.6633243437798116,0.462,0.5835783323149171,1.1366500554408199,1.0,1.0,1.0,2.5340753277658243,2.5316206650733633,1386,1389,-0.002454662692461085,0.9990313379142421,2.474702330113258,2.532131029911382,3469,3472,0.05742869979812415,1.0232063061077312
pl_min_trend5,role_volatility,PLAYER,0.016961777596055494,0.13682541969882556,fga_sqres,0.018371671235832998,0.10543332019891354,8.011658452482768e-07,WITHIN-block,0.934,0.891,0.934,0.934,0.6437061329084858,0.5480824083047008,0.6437061329084858,0.892,0.5953550874422591,1.081213794063557,1.0,1.0,,10.772349753638183,10.521769074072656,1386,1389,-0.25058067956552676,0.9767385310265388,10.480103197042595,10.670807239879421,3469,3472,0.19070404283682585,1.0181967714679223
pl_abs_min_trend5,role_volatility,PLAYER,0.10169336187954034,0.13682541969882556,pts_absres,-0.05743055007290983,-1.8822816954259913,0.0002552850385607727,WITHIN-block,0.82,0.258,0.82,0.82,0.8634741480689703,0.8730474753852325,0.8634741480689703,0.075,0.6463419431698998,1.3359401431294615,1.0,1.0,1.0,4.144842708577663,3.908415562904858,1386,1389,-0.23642714567280487,0.942958717062164,4.107089900894756,4.028882924947753,3469,3472,-0.07820697594700299,0.9809580559875338
pl_abs_min_trend5,role_volatility,PLAYER,0.10169336187954034,0.13682541969882556,pts_sqres,-1.210781695166185,-2.5932854831016106,0.0004844592105145657,WITHIN-block,0.713,0.054,0.713,0.713,0.8397801748164664,0.7858896840913154,0.8397801748164664,0.013,0.612173297948175,1.3718013798235937,1.0,1.0,,30.739699236509328,26.157891603111736,1386,1389,-4.581807633397592,0.8509481957469573,30.01879201389272,27.603616172274684,3469,3472,-2.415175841618037,0.9195445359526695
pl_abs_min_trend5,role_volatility,PLAYER,0.10169336187954034,0.13682541969882556,minutes_absres,0.37781013936691743,10.447115189690267,0.007804712945742676,WITHIN-block,0.003,0.0,0.003,0.003,0.9839193379651131,0.9666986382874534,0.9839193379651131,0.0,0.6288879568925463,1.5645383683714404,0.997,1.0,1.0,4.2986886702062135,5.8305020154882365,1386,1389,1.531813345282023,1.356344332609819,4.3431735989302345,5.313039262702897,3469,3472,0.9698656637726621,1.2233080584233496
pl_abs_min_trend5,role_volatility,PLAYER,0.10169336187954034,0.13682541969882556,minutes_sqres,4.582271069257592,7.316349673805797,0.0038431174357962477,WITHIN-block,0.178,0.0,0.178,0.178,1.0437628494537183,0.9123744279405591,1.0437628494537183,0.0,0.6271822802693868,1.6642097238547655,1.0,1.0,,31.73308853068315,51.82147605559295,1386,1389,20.088387524909802,1.633042305525542,32.59641315821876,44.91472485030797,3469,3472,12.31831169208921,1.3779039010303902
pl_abs_min_trend5,role_volatility,PLAYER,0.10169336187954034,0.13682541969882556,fga_absres,0.011183643475609996,0.5988312481631999,2.584429521013212e-05,WITHIN-block,0.689,0.885,0.689,0.885,0.7125110926235035,0.9474630355797924,0.7125110926235035,0.546,0.6157330976158563,1.1571752361248333,1.0,1.0,1.0,2.409047155408982,2.5675046183311387,1386,1389,0.1584574629221569,1.0657759905472899,2.468825029900231,2.539331271183378,3469,3472,0.0705062412831472,1.0285586221904095
pl_abs_min_trend5,role_volatility,PLAYER,0.10169336187954034,0.13682541969882556,fga_sqres,0.010001213773063648,0.057396023658215355,2.3742722521454235e-07,WITHIN-block,0.986,0.991,0.986,0.991,0.8094004332646451,0.8773222974184486,0.8094004332646451,0.947,0.6092071948016593,1.3286127284300426,1.0,1.0,,9.79605971486484,10.885207167129678,1386,1389,1.0891474522648377,1.1111821981456618,10.238817980427376,10.782151782373832,3469,3472,0.5433338019464564,1.0530660670973053
pl_start_switch5,role_volatility,PLAYER,0.2735206210049356,0.10454643706318899,pts_absres,-0.1283007073774262,-4.207189675837765,0.0012740823887040338,WITHIN-block,0.36,0.051,0.36,0.36,0.7355162373722035,1.2181547621991184,0.7355162373722035,0.0,0.5879096409084098,1.2510702090813124,1.0,1.0,1.0,4.533137902150687,3.801030770340203,1386,1389,-0.7321071318104835,0.8384988174608267,4.486826973833194,3.7522750228224075,3469,3472,-0.7345519510107867,0.8362869896043166
pl_start_switch5,role_volatility,PLAYER,0.2735206210049356,0.10454643706318899,pts_sqres,-2.188172287681234,-4.689263478714552,0.0015822989907416235,WITHIN-block,0.369,0.001,0.369,0.369,0.6476983814667877,1.0482656546867426,0.6476983814667877,0.0,0.6257964810958713,1.0349984396405725,1.0,1.0,,35.076058766993846,23.89521712503087,1386,1389,-11.180841641962974,0.6812400812692213,34.514223490521836,24.18574911548221,3469,3472,-10.328474375039626,0.7007473055890714
pl_start_switch5,role_volatility,PLAYER,0.2735206210049356,0.10454643706318899,minutes_absres,0.19794290755651195,5.457917955412808,0.0021423459708689225,WITHIN-block,0.046,0.073,0.046,0.073,0.7959198315804655,1.1376029293550018,0.7959198315804655,0.0,0.6180089147546832,1.287877589753545,1.0,1.0,1.0,4.624262209913155,5.712771379876918,1386,1389,1.0885091699637632,1.235390884113426,4.540396068789569,5.6767234299244915,3469,3472,1.1363273611349225,1.2502705367370863
pl_start_switch5,role_volatility,PLAYER,0.2735206210049356,0.10454643706318899,minutes_sqres,1.5376399723678666,2.4509034144699933,0.0004327443663428286,WITHIN-block,0.636,0.928,0.636,0.928,0.7842807534290743,1.0260425676152465,0.7842807534290743,0.014,0.6054704890240798,1.295324491691094,1.0,1.0,,37.29820022896118,49.63602656431009,1386,1389,12.337826335348915,1.3307887849711548,35.48011785030336,53.06063865416624,3469,3472,17.580520803862882,1.4955034500741538
pl_start_switch5,role_volatility,PLAYER,0.2735206210049356,0.10454643706318899,fga_absres,-0.06333646810686838,-3.3927311012267287,0.0008289068893282086,WITHIN-block,0.089,0.378,0.089,0.378,0.7671054332911147,1.2058235004222468,0.7671054332911147,0.001,0.5909002946383298,1.2981977505369735,1.0,1.0,1.0,2.791329297056768,2.482054574388455,1386,1389,-0.309274722668313,0.8892016348646438,2.7435629999843054,2.451633165521863,3469,3472,-0.29192983446244236,0.893594630608405
pl_start_switch5,role_volatility,PLAYER,0.2735206210049356,0.10454643706318899,fga_sqres,-0.7245999590101484,-4.161004141454464,0.0012462974505689913,WITHIN-block,0.026,0.106,0.026,0.106,0.6877147777125949,1.0913993669446949,0.6877147777125949,0.0,0.5740778779062671,1.197946836448002,1.0,1.0,,12.879962173300074,9.993499078118827,1386,1389,-2.886463095181247,0.7758950642599842,12.675783830070687,10.186082160151152,3469,3472,-2.489701669919535,0.8035859791160819
