log,record_idx,game_id,label,slate_date,side,team,shipped_n_roster,shipped_n_out,shipped_sum_ewma,shipped_vacated,shipped_out_names,reproduced,mine_n_roster,mine_n_out,mine_sum_ewma,mine_vacated,ok_n_roster,ok_n_out,ok_out_names,ok_sum_ewma,ok_vacated,mine_out_names,mine_roster,unmatched_injury,why
LIVE_main_worktree,56,PROV-2026-08-08-SEA@PDX,T-8h,2026-08-08,home,PDX,13,2,208.05843496978292,30.89592949745102,Jordan Harrison|Sarah Ashlee Barker,True,13,2,208.05843496978295,30.89592949745102,True,True,True,True,True,Jordan Harrison|Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Jordan Harrison|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Sania Feagin,
LIVE_main_worktree,56,PROV-2026-08-08-SEA@PDX,T-8h,2026-08-08,away,SEA,12,1,197.50911782815282,16.23982656378164,Ezi Magbegor,True,12,1,197.50911782815285,16.23982656378164,True,True,True,True,True,Ezi Magbegor,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taylor Thierry|Zia Cooke,Taina Mair,
LIVE_main_worktree,57,1022600236,T-90m,2026-08-08,home,MIN,13,2,214.3488812401925,29.081364527055648,Chloe Bibby|Emma Cechova,False,13,2,214.34888124019253,16.253196347031963,True,True,True,True,False,Chloe Bibby|Emma Cechova,Anastasiia Olairi Kosu|Antonia Delaere|Chloe Bibby|Courtney Williams|Dorka Juhasz|Eliska Joklova|Emma Cechova|Kayla McBride|Maya Caldwell|Napheesa Collier|Natasha Howard|Nia Coffey|Olivia Miles,Liatu King,aggregate mismatch
LIVE_main_worktree,57,1022600236,T-90m,2026-08-08,away,LVA,13,2,215.21199536624368,18.536015126834457,Cheyenne Parker-Tyus|Justine Pissott,False,13,2,213.62301270103794,18.536015126834457,True,True,True,False,True,Cheyenne Parker-Tyus|Justine Pissott,A'ja Wilson|Brianna Turner|Chelsea Gray|Cheyenne Parker-Tyus|Dana Evans|Jackie Young|Jewell Loyd|Justine Pissott|Kierstan Bell|Mai Yamamoto|NaLyssa Smith|Stephanie Talbot|Ta'Niya Latson,Janiah Barker,aggregate mismatch
LIVE_main_worktree,58,1022600237,T-8h,2026-08-08,home,CHI,12,3,178.2254612322682,83.33654929826325,Azura Stevens|Skylar Diggins|Sydney Taylor,True,12,3,178.22546123226823,83.33654929826325,True,True,True,True,True,Azura Stevens|Skylar Diggins|Sydney Taylor,Aicha Coulibaly|Azura Stevens|Courtney Vandersloot|DiJonai Carrington|Elizabeth Williams|Gabriela Jaquez|Jacy Sheldon|Kamilla Cardoso|Natasha Cloud|Rachel Banham|Skylar Diggins|Sydney Taylor,Chloe Bibby|Maddy Westbeld|Rickea Jackson,
LIVE_main_worktree,58,1022600237,T-8h,2026-08-08,away,IND,12,3,218.6767520894446,7.811311033855939,Damiris Dantas|Michelle Onyiah|Ugonne Onyiah,False,12,1,218.5169482897404,7.811311033855939,True,False,False,False,True,Damiris Dantas,Aliyah Boston|Caitlin Clark|Damiris Dantas|Grace VanSlooten|Kelsey Mitchell|Lexie Hull|Makayla Timpson|Monique Billings|Myisha Hines-Allen|Raven Johnson|Sophie Cunningham|Tyasha Harris,Bree Hall|Michelle Onyiah|Ugonne Onyiah,aggregate mismatch
LIVE_main_worktree,59,1022600238,T-8h,2026-08-08,home,PDX,13,2,208.05843496978292,30.89592949745102,Jordan Harrison|Sarah Ashlee Barker,True,13,2,208.05843496978295,30.89592949745102,True,True,True,True,True,Jordan Harrison|Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Jordan Harrison|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Sania Feagin,
LIVE_main_worktree,59,1022600238,T-8h,2026-08-08,away,SEA,12,1,197.50911782815282,16.23982656378164,Ezi Magbegor,True,12,1,197.50911782815285,16.23982656378164,True,True,True,True,True,Ezi Magbegor,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taylor Thierry|Zia Cooke,Taina Mair,
LIVE_main_worktree,60,1022600238,T-90m,2026-08-08,home,PDX,13,2,208.05843496978292,30.89592949745102,Jordan Harrison|Sarah Ashlee Barker,True,13,2,208.05843496978295,30.89592949745102,True,True,True,True,True,Jordan Harrison|Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Jordan Harrison|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Sania Feagin,
LIVE_main_worktree,60,1022600238,T-90m,2026-08-08,away,SEA,12,1,197.50911782815282,16.23982656378164,Ezi Magbegor,True,12,1,197.50911782815285,16.23982656378164,True,True,True,True,True,Ezi Magbegor,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taylor Thierry|Zia Cooke,Taina Mair,
LIVE_main_worktree,63,1022600238,T-30m,2026-08-08,home,PDX,13,3,198.3550838992676,40.59928056796632,Jordan Harrison|Luisa Geiselsoder|Sarah Ashlee Barker,True,13,3,198.35508389926764,40.59928056796632,True,True,True,True,True,Jordan Harrison|Luisa Geiselsoder|Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Jordan Harrison|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Sania Feagin,
LIVE_main_worktree,63,1022600238,T-30m,2026-08-08,away,SEA,12,2,184.44641078115978,29.30253361077469,Ezi Magbegor|Katie Lou Samuelson,True,12,2,184.4464107811598,29.30253361077469,True,True,True,True,True,Ezi Magbegor|Katie Lou Samuelson,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taylor Thierry|Zia Cooke,Taina Mair,
worktree_copy,0,PROV-2026-07-31-SEA@ATL,T-8h,2026-07-31,home,ATL,13,1,212.87540843674333,7.355272502977563,Te-Hina Paopao,True,13,1,212.87540843674333,7.355272502977563,True,True,True,True,True,Te-Hina Paopao,Aaliyah Nye|Allisha Gray|Angel Reese|Brionna Jones|Isobel Borlase|Jaylyn Sherrod|Jordin Canada|Madina Okot|Naz Hillmon|Rhyne Howard|Shatori Walker-Kimbrough|Sika Kone|Te-Hina Paopao,Indya Nivar,
worktree_copy,0,PROV-2026-07-31-SEA@ATL,T-8h,2026-07-31,away,SEA,13,2,212.42094300098807,16.2496841689696,Ezi Magbegor|Taina Mair,True,13,2,212.42094300098807,16.2496841689696,True,True,True,True,True,Ezi Magbegor|Taina Mair,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taina Mair|Taylor Thierry|Zia Cooke,,
worktree_copy,1,PROV-2026-07-31-DAL@WAS,T-8h,2026-07-31,home,WAS,13,1,212.40946241404134,0.25,Darianna Littlepage-Buggs,True,13,1,212.40946241404134,0.25,True,True,True,True,True,Darianna Littlepage-Buggs,Alicia Florez|Angela Dugalic|Cassandre Prosper|Cotie McMahon|Darianna Littlepage-Buggs|Georgia Amoore|Kiki Iriafen|Lauren Betts|Lucy Olsen|Michaela Onyenwere|Rori Harmon|Shakira Austin|Sonia Citron,,
worktree_copy,1,PROV-2026-07-31-DAL@WAS,T-8h,2026-07-31,away,DAL,14,0,234.3997556771488,0.0,,True,14,0,234.3997556771488,0.0,True,True,True,True,True,,Alanna Smith|Alysha Clark|Arike Ogunbowale|Awak Kuier|Aziaha James|Azzi Fudd|Costanza Verona|Haley Jones|Jessica Shepard|Li Yueru|Maddy Siegrist|Odyssey Sims|Paige Bueckers|Sug Sutton,,
worktree_copy,2,PROV-2026-07-31-IND@PDX,T-8h,2026-07-31,home,PDX,13,1,213.6482565548288,20.703467992276305,Sarah Ashlee Barker,True,13,1,213.6482565548288,20.703467992276305,True,True,True,True,True,Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Jordan Harrison|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Sania Feagin,
worktree_copy,2,PROV-2026-07-31-IND@PDX,T-8h,2026-07-31,away,IND,12,1,210.64902105917892,7.811311033855939,Damiris Dantas,True,12,1,210.64902105917892,7.811311033855939,True,True,True,True,True,Damiris Dantas,Aliyah Boston|Caitlin Clark|Damiris Dantas|Grace VanSlooten|Kelsey Mitchell|Lexie Hull|Makayla Timpson|Monique Billings|Myisha Hines-Allen|Raven Johnson|Sophie Cunningham|Tyasha Harris,Bree Hall,
worktree_copy,3,1022600213,T-30m,2026-07-31,home,ATL,13,1,212.87540843674333,7.355272502977563,Te-Hina Paopao,True,13,1,212.87540843674333,7.355272502977563,True,True,True,True,True,Te-Hina Paopao,Aaliyah Nye|Allisha Gray|Angel Reese|Brionna Jones|Isobel Borlase|Jaylyn Sherrod|Jordin Canada|Madina Okot|Naz Hillmon|Rhyne Howard|Shatori Walker-Kimbrough|Sika Kone|Te-Hina Paopao,Indya Nivar,
worktree_copy,3,1022600213,T-30m,2026-07-31,away,SEA,13,2,212.42094300098807,16.2496841689696,Ezi Magbegor|Taina Mair,True,13,2,212.42094300098807,16.2496841689696,True,True,True,True,True,Ezi Magbegor|Taina Mair,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taina Mair|Taylor Thierry|Zia Cooke,,
worktree_copy,4,1022600214,T-30m,2026-07-31,home,WAS,13,1,212.40946241404134,0.25,Darianna Littlepage-Buggs,True,13,1,212.40946241404134,0.25,True,True,True,True,True,Darianna Littlepage-Buggs,Alicia Florez|Angela Dugalic|Cassandre Prosper|Cotie McMahon|Darianna Littlepage-Buggs|Georgia Amoore|Kiki Iriafen|Lauren Betts|Lucy Olsen|Michaela Onyenwere|Rori Harmon|Shakira Austin|Sonia Citron,,
worktree_copy,4,1022600214,T-30m,2026-07-31,away,DAL,14,0,234.3997556771488,0.0,,True,14,0,234.3997556771488,0.0,True,True,True,True,True,,Alanna Smith|Alysha Clark|Arike Ogunbowale|Awak Kuier|Aziaha James|Azzi Fudd|Costanza Verona|Haley Jones|Jessica Shepard|Li Yueru|Maddy Siegrist|Odyssey Sims|Paige Bueckers|Sug Sutton,,
worktree_copy,5,1022600215,T-90m,2026-07-31,home,PDX,13,1,213.6482565548288,20.703467992276305,Sarah Ashlee Barker,True,13,1,213.6482565548288,20.703467992276305,True,True,True,True,True,Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Jordan Harrison|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Sania Feagin,
worktree_copy,5,1022600215,T-90m,2026-07-31,away,IND,12,1,210.64902105917892,7.811311033855939,Damiris Dantas,True,12,1,210.64902105917892,7.811311033855939,True,True,True,True,True,Damiris Dantas,Aliyah Boston|Caitlin Clark|Damiris Dantas|Grace VanSlooten|Kelsey Mitchell|Lexie Hull|Makayla Timpson|Monique Billings|Myisha Hines-Allen|Raven Johnson|Sophie Cunningham|Tyasha Harris,Bree Hall,
worktree_copy,6,1022600216,T-90m,2026-08-01,home,CHI,13,3,187.14739997777363,71.44091134243718,Azura Stevens|Chloe Bibby|Skylar Diggins,True,13,3,187.14739997777363,71.44091134243718,True,True,True,True,True,Azura Stevens|Chloe Bibby|Skylar Diggins,Aicha Coulibaly|Azura Stevens|Chloe Bibby|Courtney Vandersloot|DiJonai Carrington|Elizabeth Williams|Gabriela Jaquez|Jacy Sheldon|Kamilla Cardoso|Natasha Cloud|Rachel Banham|Skylar Diggins|Sydney Taylor,Maddy Westbeld|Rickea Jackson,
worktree_copy,6,1022600216,T-90m,2026-08-01,away,LVA,13,1,225.83890516718438,9.981413177151188,Cheyenne Parker-Tyus,True,13,1,225.83890516718438,9.981413177151188,True,True,True,True,True,Cheyenne Parker-Tyus,A'ja Wilson|Brianna Turner|Chelsea Gray|Cheyenne Parker-Tyus|Dana Evans|Jackie Young|Jewell Loyd|Justine Pissott|Kierstan Bell|Mai Yamamoto|NaLyssa Smith|Stephanie Talbot|Ta'Niya Latson,Janiah Barker,
worktree_copy,7,1022600217,T-90m,2026-08-01,home,PHX,11,0,226.9120660477823,0.0,,True,11,0,226.9120660477823,0.0,True,True,True,True,True,,Alyssa Thomas|DeWanna Bonner|Kahleah Copper|Kyara Linskens|Lexi Held|Marta Suarez|Monique Akoa Makani|Natasha Mack|Noemie Brochant|Sami Whitcomb|Valeriane Ayayi,Jovana Nogic|Kara Dunn|Shay Ciezki,
worktree_copy,7,1022600217,T-90m,2026-08-01,away,NYL,12,1,225.02220037601455,12.102342413475457,Anneli Maley,True,12,1,225.02220037601455,12.102342413475457,True,True,True,True,True,Anneli Maley,Anneli Maley|Betnijah Laney-Hamilton|Breanna Stewart|Han Xu|Jonquel Jones|Marine Fauthoux|Marine Johannes|Pauline Astier|Raquel Carrera|Rebecca Allen|Rebekah Gardner|Sabrina Ionescu,Leonie Fiebich|Satou Sabally,
