game_date,pool_n,family,normal_loc,normal_scale,t_df,t_scale,het_b0,het_b1,pool_max_date_used,skew,exkurt
2025-08-16,13273,student_t,-0.04555936282714178,5.240545581078301,8,4.538445602904091,2.4294200695138968,0.2110076733130144,2025-08-15,-0.5932956162766821,1.2945712110601777
2025-08-17,13279,student_t,-0.045299552183367106,5.240099882843005,8,4.538059616909902,2.4295488941212757,0.2110049825823153,2025-08-16,-0.5933274281489755,1.2944622680559386
2025-08-19,13332,student_t,-0.04645621342656995,5.236526936949217,8,4.534965354999535,2.427304886444145,0.21117132161797278,2025-08-17,-0.5941429659111482,1.2965959110890841
2025-08-20,13374,student_t,-0.05021802498322399,5.235579335931882,8,4.534144708445871,2.428369623942063,0.21121893878393813,2025-08-19,-0.5927959464435458,1.2902821976589065
2025-08-21,13384,student_t,-0.04832605356243496,5.234762765420253,8,4.533437537638819,2.4279814610739248,0.21125978080062283,2025-08-20,-0.5933131581686858,1.2910743028374476
2025-08-22,13428,student_t,-0.04629772986270703,5.231485003729398,8,4.530598912746988,2.425130434545708,0.21146139831393088,2025-08-21,-0.5948323765341463,1.2942011747437494
2025-08-23,13463,student_t,-0.05129505198274488,5.232557176479523,8,4.531527441585841,2.4257091031980833,0.21157809500170813,2025-08-22,-0.5958833331997777,1.2916616402739827
2025-08-24,13497,student_t,-0.05324292785198066,5.233158256494733,8,4.53204799214872,2.4250085877345993,0.21170714674219165,2025-08-23,-0.598350696045002,1.2960734782891778
2025-08-25,13531,student_t,-0.05372040228091191,5.235116111350014,8,4.533743544190316,2.4284312874460867,0.21168975502550785,2025-08-24,-0.5971329194113385,1.2883331557056446
2025-08-26,13553,student_t,-0.0518960610690934,5.234484995851513,8,4.533196982135892,2.427773471994635,0.2118478126628288,2025-08-25,-0.5982064651492929,1.2876382625464649
2025-08-27,13572,student_t,-0.053004000368855324,5.2345554567958485,8,4.533258003103661,2.426646827174791,0.21205730486962124,2025-08-26,-0.5983965209026656,1.2878195818629843
2025-08-28,13596,student_t,-0.05577263123090539,5.234938161581743,8,4.533589435170396,2.4259549734834964,0.21218359342973295,2025-08-27,-0.5994076042611606,1.288952956058739
2025-08-29,13629,student_t,-0.055159181116046466,5.234773969650244,8,4.5334472407866215,2.4282275205486896,0.21208115144268738,2025-08-28,-0.5996998642142359,1.2851968720464217
2025-08-30,13649,student_t,-0.05613714976308811,5.233258228508425,8,4.532134570452245,2.4276953116082827,0.21214284925481516,2025-08-29,-0.5986770658389308,1.284676373996291
2025-08-31,13696,student_t,-0.056687099374964925,5.232302137642977,8,4.53130657147444,2.42829590923737,0.21226711602497486,2025-08-30,-0.5989782777447971,1.280878867857484
2025-09-01,13716,student_t,-0.05853181430871994,5.231388725330749,8,4.530515533207922,2.427775207136925,0.21229965832869602,2025-08-31,-0.5990944243713155,1.2808850780851353
2025-09-02,13744,student_t,-0.05729964492967261,5.228792772647936,8,4.5282673722375835,2.425507164948771,0.2124039802132292,2025-09-01,-0.5989552080463499,1.2830826807412992
2025-09-03,13764,student_t,-0.05505577815822122,5.227803910952229,8,4.527410992888272,2.4242929793379986,0.21254946636768576,2025-09-02,-0.5991551071878014,1.2832331160018784
2025-09-04,13789,student_t,-0.05675424315184398,5.225270690582934,8,4.525217159695078,2.421943613236686,0.2127336811854729,2025-09-03,-0.5988598787705443,1.284623717355891
2025-09-05,13824,student_t,-0.057221701268508736,5.223985057424157,8,4.5241037687196295,2.4192999515019284,0.21305093530468153,2025-09-04,-0.5982956142520592,1.283963865794406
2025-09-06,13855,student_t,-0.06084586737278011,5.22406099291737,8,4.524169530785801,2.4193365909991447,0.2132121962345521,2025-09-05,-0.5979283899257822,1.282017790245134
2025-09-07,13873,student_t,-0.060616884227202274,5.222501396514592,8,4.522818880681344,2.417070910722751,0.21338894702946695,2025-09-06,-0.5977899211217891,1.2827970292923672
2025-09-08,13913,student_t,-0.06212362994372049,5.221334049787916,8,4.521807928761017,2.416497060976557,0.21351287380459152,2025-09-07,-0.5979135290937442,1.2829557021181976
2025-09-09,13925,student_t,-0.06254914792098856,5.219852431212998,8,4.52052480943642,2.4144847989783282,0.21369365795852194,2025-09-08,-0.5978346659407979,1.2842098434520732
2025-09-10,13982,student_t,-0.06399552337386086,5.217172732008426,8,4.51820412185076,2.412138214645981,0.21403779150256852,2025-09-09,-0.5962991832336604,1.2822761071989497
2025-09-11,13993,student_t,-0.06467710823765635,5.216335656153512,8,4.51747919289551,2.4106242470066936,0.21417668659375463,2025-09-10,-0.5963920378733518,1.2825966940031774
2026-05-08,14061,student_t,-0.0651800903167618,5.219832980215115,8,4.520507964378124,2.415475418466961,0.21385231884512604,2025-09-11,-0.5991510774367989,1.284412651378453
2026-05-09,14061,student_t,-0.0651800903167618,5.219832980215115,8,4.520507964378124,2.415475418466961,0.21385231884512604,2025-09-11,-0.5991510774367989,1.284412651378453
2026-05-10,14061,student_t,-0.0651800903167618,5.219832980215115,8,4.520507964378124,2.415475418466961,0.21385231884512604,2025-09-11,-0.5991510774367989,1.284412651378453
2026-05-12,14095,student_t,-0.05929091377562892,5.221027723730584,8,4.521542642613528,2.416214169380217,0.2139350006556485,2026-05-10,-0.6002985240109235,1.2801306656623241
2026-05-13,14121,student_t,-0.0507741854674217,5.224408093502979,8,4.524470128710607,2.417863166431389,0.21411955820987993,2026-05-12,-0.6009702368908321,1.275785587426852
2026-05-14,14164,student_t,-0.03871527860527998,5.227681635509781,8,4.527305099248853,2.4199422898258702,0.21435225597507487,2026-05-13,-0.5997505262477609,1.2668933605248007
2026-05-15,14187,student_t,-0.034194685720984344,5.229461301319503,8,4.528846335050319,2.4207183928300116,0.21452229456909522,2026-05-14,-0.5983805477063476,1.2613758176769476
2026-05-17,14232,student_t,-0.02627837027124494,5.231220872856492,8,4.530370168701127,2.4213515350249093,0.21473922076689955,2026-05-15,-0.5992845458465241,1.257986373354254
2026-05-18,14273,student_t,-0.025471000993460922,5.231985324626562,8,4.531032203353975,2.422201340549491,0.2149320519939479,2026-05-17,-0.5976631201716934,1.2521096990074687
2026-05-19,14299,student_t,-0.02575345074744231,5.232142863307814,8,4.531168635854018,2.422932967140004,0.2149789439974449,2026-05-18,-0.5963817951656621,1.2477037358526655
2026-05-20,14309,student_t,-0.02499335656022069,5.2311271323886634,8,4.530288987074624,2.422131469611179,0.2150484138252908,2026-05-19,-0.5965592146656117,1.2486203887532508
2026-05-21,14347,student_t,-0.024331755663192456,5.233165744411282,8,4.532054476874673,2.4273473560168486,0.21473022692994742,2026-05-20,-0.5968520148836867,1.2432926637297204
2026-05-22,14376,student_t,-0.022594593416705364,5.236024912058987,8,4.534530588691264,2.43100662752863,0.21457155051256305,2026-05-21,-0.598669862720529,1.2464183247457727
2026-05-23,14411,student_t,-0.021851533072589732,5.2389617877019035,8,4.537073997605785,2.434858626612065,0.2144635539757706,2026-05-22,-0.600121598137943,1.2425831186136662
2026-05-24,14442,student_t,-0.01981305175999281,5.237614583828093,8,4.535907284826989,2.433037683921361,0.21467097863112325,2026-05-23,-0.5993234733444275,1.2420400855913734
2026-05-25,14475,student_t,-0.0175854621806663,5.2377343611911975,8,4.536011015066236,2.43479320402187,0.21467995898925143,2026-05-24,-0.5987686328966748,1.238316132673833
2026-05-27,14501,student_t,-0.015685943727378717,5.236333559511819,8,4.53479788522623,2.4334126970482495,0.2147840494041623,2026-05-25,-0.5986975576720954,1.238308907239185
2026-05-28,14567,student_t,-0.011685618606326423,5.234829917038495,8,4.533495692646122,2.4317489880425063,0.21492619239059396,2026-05-27,-0.6020913025909356,1.2493818197664934
2026-05-29,14585,student_t,-0.011704703911326894,5.234765367713059,8,4.533439791290497,2.432677277845853,0.21489913922922801,2026-05-28,-0.6019860698567396,1.248103647132135
2026-05-30,14632,student_t,-0.010768645683773519,5.232649532301201,8,4.531607424073601,2.4304322695000224,0.21516812336269087,2026-05-29,-0.6027870192783081,1.2500012246933672
2026-05-31,14666,student_t,-0.01277190070355814,5.232750438870926,8,4.531694811726392,2.4320627243358275,0.21520585385375887,2026-05-30,-0.6019962241533482,1.2450450716797778
2026-06-01,14677,student_t,-0.011559544755800668,5.232330370934587,8,4.531331022222207,2.4320787908664556,0.21520467495741957,2026-05-31,-0.6020155160897809,1.2449357561989496
2026-06-02,14696,student_t,-0.013723570234499865,5.232604336517744,8,4.531568283376983,2.434701125246401,0.21497188015043905,2026-06-01,-0.6023172028910394,1.24328548608226
2026-06-03,14742,student_t,-0.01337801890476268,5.2283127883105935,8,4.527851693608026,2.4316539015202236,0.21521939471934523,2026-06-02,-0.6017633612785357,1.2457785404887405
2026-06-04,14763,student_t,-0.010724987833244395,5.226452960551778,8,4.526241035522228,2.4296030760789553,0.2153381892222634,2026-06-03,-0.6023799018640106,1.2479646857284443
2026-06-05,14783,student_t,-0.009705526194020117,5.2253193440848795,8,4.525259294863746,2.4284942455990017,0.21548105348642016,2026-06-04,-0.6024485402154226,1.248408166538817
2026-06-06,14813,student_t,-0.009229294833258557,5.225205274734895,8,4.525160507908866,2.42956087886861,0.21548781781264664,2026-06-05,-0.6024704033894651,1.2465729426749208
2026-06-07,14852,student_t,-0.009583967484428316,5.222319235476261,8,4.52266112459457,2.4286247018051137,0.21546193693549523,2026-06-06,-0.6027269098937723,1.2479698357217348
2026-06-08,14873,student_t,-0.008188255212960047,5.220443304440901,8,4.5210365206622,2.425490517926191,0.21568418341543777,2026-06-07,-0.6025832059561104,1.2501298033107098
2026-06-09,14903,student_t,-0.007839803655419777,5.2186625562614735,8,4.519494347501073,2.424272513060256,0.21580813773019275,2026-06-08,-0.6025371764554946,1.2501632119953818
2026-06-10,14930,student_t,-0.004155521589625145,5.21667128265708,8,4.517769853973783,2.4208653462092755,0.21616555741864774,2026-06-09,-0.6030785947459854,1.2524475116347347
2026-06-11,14948,student_t,-0.0029747464102334135,5.21490765440376,8,4.516242507103575,2.418763826060291,0.2163343541911529,2026-06-10,-0.6035617872764614,1.2542858239747607
2026-06-12,14986,student_t,-0.0027344419068172413,5.216257124411564,8,4.51741118241198,2.418126310301773,0.2164569266507479,2026-06-11,-0.6100551950600425,1.2825522818207364
2026-06-13,15008,student_t,-0.002875078178426077,5.215632423962531,8,4.516870175953361,2.41765422747664,0.21653869147902952,2026-06-12,-0.6103243160437031,1.2822924220015368
2026-06-14,15043,student_t,-0.0020355920501047764,5.213320131663505,8,4.51486767208143,2.4147751076174724,0.21687543697354497,2026-06-13,-0.6116750410533137,1.2857879939248855
2026-06-15,15067,student_t,-0.0024002669265860694,5.21152317036026,8,4.513311457943201,2.4126153231682372,0.2170651696816215,2026-06-14,-0.6120765751312871,1.287262153696803
2026-06-16,15099,student_t,-0.004318246180050981,5.20858807142564,8,4.510769587703201,2.4102687745412705,0.2172268363786009,2026-06-15,-0.611147581550343,1.2886408664598497
2026-06-17,15109,student_t,-0.0052716493844111156,5.207736719414479,8,4.510032295233971,2.409752418522186,0.21727016437766472,2026-06-16,-0.6108451027292435,1.2887487862134401
2026-06-18,15165,student_t,-0.0061830500895736495,5.206634034440457,8,4.5090773420340975,2.4114838670490943,0.21718825974330191,2026-06-17,-0.6117495210490329,1.2894159682433948
2026-06-19,15175,student_t,-0.006040132785186386,5.205493244478287,8,4.508089388946476,2.411085824826626,0.2172180015264567,2026-06-18,-0.6118040633804165,1.2905095853500557
2026-06-20,15200,student_t,-0.006575259909953489,5.207235510350286,8,4.509598235451774,2.412717458831521,0.21717443849490686,2026-06-19,-0.6141535959750676,1.2931018924954056
2026-06-21,15230,student_t,-0.008640893806261814,5.20684139252972,8,4.509256919407079,2.4145983634840866,0.21704820544847694,2026-06-20,-0.6146447228114553,1.2933047856950992
2026-06-22,15255,student_t,-0.008742139634571421,5.205456907923686,8,4.508057920567106,2.4135874082692177,0.21717688160192175,2026-06-21,-0.614682995104303,1.2928226012917152
2026-06-23,15295,student_t,-0.010672873704937472,5.204430160847414,8,4.507168731515792,2.41238392233919,0.21732743803889915,2026-06-22,-0.6154929872539243,1.2937861836409352
2026-06-24,15299,student_t,-0.011495532321888149,5.205040037280223,8,4.507696899999774,2.413906070181321,0.21722617498169336,2026-06-23,-0.6153776285465722,1.2918305741919918
2026-06-25,15335,student_t,-0.011951856841873174,5.20412014484843,8,4.506900249785092,2.4149080598525594,0.21719281721387007,2026-06-24,-0.6166180813071721,1.2921197123806794
2026-06-26,15360,student_t,-0.014073785012299138,5.203149344008213,8,4.506059511595449,2.416809678878908,0.21702722199913183,2026-06-25,-0.6157796221001903,1.290068494275432
2026-06-27,15385,student_t,-0.01561703072395161,5.201450716423913,8,4.504588456955877,2.416394572034273,0.2170438201538683,2026-06-26,-0.6153814534720577,1.2896947038174842
2026-06-28,15416,student_t,-0.017611810099452077,5.20158409198956,8,4.504703963583972,2.418024241823823,0.21695350676444616,2026-06-27,-0.6148160700839895,1.2877972901284798
2026-07-02,15454,student_t,-0.015253379152730057,5.199504274260988,8,4.502902788595787,2.417742451828029,0.21702149736316248,2026-06-28,-0.6150299450395073,1.2879412073645424
2026-07-03,15483,student_t,-0.013836194469830152,5.196998549130571,8,4.500732766977944,2.4157112869921775,0.21716660248265882,2026-07-02,-0.6158779299293266,1.2902948429225853
2026-07-04,15495,student_t,-0.014002613798492656,5.195767361176737,8,4.499666526933091,2.415043654612857,0.21718796442911978,2026-07-03,-0.615822711170818,1.2912049703601527
2026-07-05,15516,student_t,-0.012980866395162969,5.193320282252112,8,4.4975472944193005,2.4122704392036303,0.21738757307408393,2026-07-04,-0.6163332419700575,1.2942553118469133
2026-07-06,15535,student_t,-0.012414792732018431,5.191583181265944,8,4.49604292083634,2.410643591307361,0.21753000137570266,2026-07-05,-0.6164286336819312,1.295907382800558
2026-07-07,15569,student_t,-0.012341887830987195,5.18878194465449,8,4.493616978768809,2.4079432625276915,0.21772909869667942,2026-07-06,-0.6164130032123065,1.2976699327548786
2026-07-08,15585,student_t,-0.0119601533190394,5.187144186990888,8,4.492198639026887,2.407582494609635,0.2177220838054294,2026-07-07,-0.6166455818017006,1.2991091352450717
2026-07-09,15620,student_t,-0.014337930220635188,5.187801703250126,8,4.492768064810789,2.4099315644435335,0.21765416799958803,2026-07-08,-0.6159734843189936,1.2946439215009935
2026-07-10,15647,student_t,-0.013412650874487534,5.184997539892634,8,4.490339588106839,2.4073887065758033,0.21780545012480548,2026-07-09,-0.6163856938688473,1.2977134600564764
2026-07-11,15680,student_t,-0.012917905317749095,5.183445818433698,8,4.488995757903803,2.4089787246404955,0.2176908514708203,2026-07-10,-0.6160251106372969,1.296481123904461
2026-07-12,15713,student_t,-0.015359110469945222,5.184324984400566,8,4.489757137965253,2.4094146214244803,0.21786530899738055,2026-07-11,-0.6151621509075567,1.2920769379294423
2026-07-13,15755,student_t,-0.013314868272947433,5.181222983265011,8,4.487070726179295,2.4060114977824067,0.218207203739857,2026-07-12,-0.6154494657062142,1.2941101362386407
2026-07-14,15774,student_t,-0.012102053986526268,5.179869015827047,8,4.485898155982121,2.405204006857231,0.21826074170721135,2026-07-13,-0.6158033252969944,1.2950457365094792
2026-07-15,15793,student_t,-0.010315855125553648,5.177916621969444,8,4.484207333303244,2.403422948113461,0.21838661084333577,2026-07-14,-0.6165282588515144,1.297634864652931
2026-07-16,15818,student_t,-0.010770142105953897,5.1757916007651525,8,4.482367010956747,2.402184617772428,0.21848342312564278,2026-07-15,-0.6163921037977433,1.2985509246209705
2026-07-17,15832,student_t,-0.011015866199078605,5.174431778956894,8,4.481189370726175,2.400733135399337,0.21859996343455454,2026-07-16,-0.6163541947506159,1.2996686603856533
2026-07-18,15874,student_t,-0.009278139974173915,5.1714693126935325,8,4.478623799684249,2.3975419821658925,0.2188639785174584,2026-07-17,-0.616086075219766,1.3017372443764073
2026-07-19,15903,student_t,-0.008545481055964688,5.168353283212895,8,4.475925238995076,2.3947158413354526,0.2190373183484376,2026-07-18,-0.6166550717007087,1.3051908176855944
2026-07-20,15927,student_t,-0.007784740980969823,5.1670019578995925,8,4.474754956944979,2.394052120986284,0.2191379610036846,2026-07-19,-0.6165736957568481,1.3051475503893313
2026-07-22,15963,student_t,-0.01053499785852622,5.1657490025141435,7,4.365854748334419,2.392737295724381,0.21927548182995876,2026-07-20,-0.6166013697072794,1.3058560687526057
2026-07-28,16016,student_t,-0.01219450971245916,5.16201557027049,7,4.362699422188954,2.3903983198271854,0.2194655540387952,2026-07-22,-0.6161922640045162,1.3068769805373313
2026-07-29,16059,student_t,-0.014435570180643951,5.161071285369266,7,4.361901355787009,2.391393308540652,0.21947392986567535,2026-07-28,-0.6153623779660394,1.3038109194186323
2026-07-30,16075,student_t,-0.013911651496576777,5.160616721894496,8,4.469225180355407,2.391878204098077,0.21946987074339358,2026-07-29,-0.6151874073578153,1.302847393732927
