game_id,season,period,clock_seconds_remaining,player1_id,event_team_id,offense_team_id,defense_team_id,is_orb,off_mean_height,def_mean_height,off_minus_def_height,off_p1,off_p2,off_p3,off_p4,off_p5,def_p1,def_p2,def_p3,def_p4,def_p5
1042400131,2024,4,531.0,1628932,1611661319,1611661319,1611661328,1,70.6,72.2,-1.6000000000000085,202252,202641,203026,1628276,1628932,203014,203400,1628927,1628931,1641651
1042400203,2024,2,531.0,202664,1611661313,1611661313,1611661319,1,74.0,71.6,2.4000000000000057,202664,204335,1627668,1627673,1630142,202252,203833,1628276,1628932,1629498
1042400204,2024,4,531.0,1627668,1611661313,1611661313,1611661319,1,73.8,71.4,2.3999999999999915,202664,1627668,1627673,1629477,1630142,203026,203833,1628276,1628932,1629498
1042400212,2024,1,531.0,1629501,1611661324,1611661324,1611661323,1,72.2,73.4,-1.2000000000000028,203825,1627675,1629483,1629501,1629524,201886,203826,1628280,1629497,1630096
1042400305,2024,4,531.0,1631055,1611661313,1611661313,1611661324,1,75.0,72.2,2.799999999999997,203866,1627668,1627673,1629477,1631055,203825,1627675,1629483,1629501,1629524
1022100001,2021,3,530.0,202650,1611661325,1611661325,1611661313,1,73.0,72.2,0.7999999999999972,202650,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446
1022100005,2021,2,530.0,1630113,1611661329,1611661329,1611661322,1,73.0,71.2,1.7999999999999972,201516,203838,204327,1628890,1630113,201507,201919,202250,203849,1628878
1022100005,2021,3,530.0,1628878,1611661322,1611661322,1611661329,1,71.0,73.4,-2.4000000000000057,201507,202250,203849,204333,1628878,201496,202664,203828,1627674,1628890
1022100006,2021,2,530.0,1629496,1611661328,1611661328,1611661319,1,72.0,73.2,-1.2000000000000028,200676,203855,204319,1628886,1629496,202633,203833,204324,1628276,1629498
1022100013,2021,3,530.0,1628927,1611661325,1611661323,1611661325,0,73.2,73.0,0.20000000000000284,201886,201896,202662,1627673,1628280,202650,202658,1628909,1628927,1629479
1022100019,2021,3,530.0,203866,1611661321,1611661321,1611661328,1,71.0,71.8,-0.7999999999999972,203866,1627669,1629481,1629497,1630454,100720,204319,1627668,1628886,1628920
1022100021,2021,4,530.0,1629479,1611661325,1611661325,1611661322,1,72.8,71.4,1.3999999999999915,1628263,1628909,1628927,1629479,1630100,201507,201919,202250,1628282,1628286
1022100024,2021,2,530.0,1630112,1611661321,1611661321,1611661313,1,72.0,73.6,-1.5999999999999943,204330,1629481,1630112,1630440,1630454,204296,204335,1630119,1630131,1630459
1022100025,2021,2,530.0,204325,1611661330,1611661330,1611661329,1,69.8,73.0,-3.200000000000003,203824,204322,204325,1627675,1630462,202664,203838,1628890,1630113,1630137
1022100033,2021,1,530.0,1627675,1611661330,1611661330,1611661313,1,71.4,72.2,-0.7999999999999972,203026,203403,204322,1627675,1630150,204335,1628244,1629477,1630131,1630446
1022100046,2021,3,530.0,1630454,1611661321,1611661321,1611661328,1,71.4,73.4,-2.0,204330,1627669,1629481,1629497,1630454,100720,203855,204319,1627668,1628920
1022100054,2021,2,530.0,201496,1611661329,1611661325,1611661329,0,71.8,72.2,-0.4000000000000057,202638,202658,1627676,1628909,1629479,201496,201516,1627674,1630113,1630389
1022100058,2021,3,530.0,1630454,1611661321,1611661321,1611661317,1,71.8,74.0,-2.200000000000003,1627669,1628277,1629481,1630149,1630454,203398,203400,1628915,1629488,1630136
1022100068,2021,2,530.0,204320,1611661320,1611661320,1611661317,1,72.4,74.2,-1.7999999999999972,204320,204365,1627678,1628317,1630441,201913,203398,203400,1628915,1630136
1022100083,2021,2,530.0,1630093,1611661321,1611661321,1611661325,1,72.8,74.2,-1.4000000000000057,204330,1628277,1629497,1630093,1630112,1628263,1628927,1629479,1630043,1630438
1022100094,2021,4,530.0,203828,1611661329,1611661329,1611661321,1,73.4,71.8,1.6000000000000085,201496,202664,203828,1627674,1628890,203866,204330,1628277,1629481,1629497
1022100118,2021,1,530.0,1628920,1611661328,1611661328,1611661317,1,73.6,72.8,0.7999999999999972,100720,204319,1627668,1628920,1629478,203035,203398,203400,1628915,1629488
1022100129,2021,4,530.0,1629479,1611661325,1611661325,1611661317,1,71.6,72.8,-1.2000000000000028,202658,1627676,1628909,1628927,1629479,100940,201913,203035,1629501,1630136
1022100132,2021,4,530.0,1629483,1611661324,1611661324,1611661323,1,71.6,72.6,-1.0,201480,203406,1629483,1629524,1630101,201886,201896,1627673,1629567,1630097
1022100133,2021,3,530.0,100940,1611661317,1611661317,1611661322,1,73.8,71.0,2.799999999999997,100940,203398,203400,1628915,1629488,202250,204333,1628278,1628878,1628899
1022100140,2021,1,530.0,1628899,1611661322,1611661322,1611661328,1,72.6,73.6,-1.0,202250,203399,204333,1628878,1628899,100720,204319,1627668,1628920,1629478
1022100145,2021,2,530.0,1630127,1611661313,1611661313,1611661317,1,73.4,72.8,0.6000000000000085,204335,1629477,1630127,1630131,1630459,100940,201913,203035,1629482,1629501
1022100146,2021,4,530.0,1627675,1611661330,1611661330,1611661319,1,71.0,71.6,-0.5999999999999943,203026,204322,1627675,1628881,1630462,203029,204329,1628276,1628932,1629498
1022100147,2021,1,530.0,1628280,1611661323,1611661323,1611661320,1,73.2,70.8,2.4000000000000057,201886,201896,202662,1627673,1628280,201911,203014,204320,204365,1628279
1022100149,2021,3,530.0,203827,1611661313,1611661313,1611661317,1,72.6,72.8,-0.20000000000000284,203827,204296,204335,1629477,1630446,100940,201913,203400,1628915,1629488
1022100150,2021,2,530.0,203828,1611661329,1611661329,1611661328,1,72.4,72.6,-0.19999999999998863,201516,203828,1628890,1630113,1630389,202259,203855,1628886,1628920,1629496
1022100155,2021,4,530.0,1630100,1611661320,1611661320,1611661325,1,71.4,72.6,-1.1999999999999886,1628269,1628279,1630099,1630100,1630441,202638,1627676,1628909,1628927,1629479
1022100175,2021,1,530.0,1630093,1611661321,1611661321,1611661313,1,71.0,72.2,-1.2000000000000028,203866,1627669,1628277,1629481,1630093,203827,204296,204335,1628244,1629477
1022100187,2021,4,530.0,1628886,1611661328,1611661328,1611661317,1,71.6,72.6,-1.0,202259,203855,1628886,1629496,1629568,201913,203035,1628915,1629482,1629488
1022100188,2021,4,530.0,203403,1611661330,1611661330,1611661323,1,71.0,71.2,-0.20000000000000284,200676,203026,203403,204355,1630462,201896,203826,1629567,1630096,1630120
1022100190,2021,4,530.0,1630101,1611661324,1611661324,1611661322,1,71.4,69.6,1.8000000000000114,203831,1627672,1629483,1629524,1630101,201507,201919,202250,204333,1628878
1022200001,2022,3,530.0,1628899,1611661322,1611661322,1611661325,1,71.2,71.2,0.0,203399,204333,1628278,1628878,1628899,1627676,1628909,1631019,1631031,1631089
1022200011,2022,2,530.0,1631031,1611661325,1611661325,1611661324,1,71.6,73.4,-1.8000000000000114,1628909,1628927,1630101,1631019,1631031,203389,1629491,1629524,1630452,1631263
1022200025,2022,3,530.0,204333,1611661322,1611661322,1611661321,1,72.4,71.8,0.6000000000000085,202252,203399,204333,1628878,1631022,203866,204330,1628277,1629481,1629497
1022200050,2022,1,530.0,204296,1611661313,1611661313,1611661328,1,73.2,72.2,1.0,203827,203828,204296,1628244,1629477,201896,202650,204319,1627668,1628931
1022200050,2022,3,530.0,1627668,1611661328,1611661328,1611661313,1,72.2,73.2,-1.0,201896,202650,204319,1627668,1628931,203827,203828,204296,1628244,1629477
1022200065,2022,3,530.0,1627674,1611661329,1611661329,1611661322,1,72.6,71.6,1.0,201496,201516,202664,203416,1627674,202252,204333,1628878,1628899,1631022
1022200071,2022,1,530.0,1628927,1611661325,1611661325,1611661323,1,72.4,72.8,-0.3999999999999915,202658,1628909,1628927,1631019,1631031,201886,203826,1627673,1627675,1629567
1022200073,2022,4,530.0,203822,1611661329,1611661329,1611661323,1,73.2,72.8,0.4000000000000057,201496,201516,203822,1627700,1629574,201886,203826,1628280,1629567,1630096
1022200089,2022,1,530.0,201886,1611661323,1611661323,1611661328,1,72.8,72.4,0.3999999999999915,201886,203826,1627673,1627675,1629567,100720,204319,1627668,1628931,1629496
1022200097,2022,1,530.0,1629497,1611661321,1611661321,1611661330,1,71.8,72.6,-0.7999999999999972,203866,204330,1628277,1629481,1629497,204323,1628881,1630462,1630471,1631009
1022200107,2022,1,530.0,1629488,1611661317,1611661317,1611661321,1,71.2,73.2,-2.0,100940,203035,203400,1629482,1629488,203866,204330,1629479,1629481,1629497
1022200111,2022,1,530.0,1627669,1611661324,1611661324,1611661329,1,72.2,72.6,-0.3999999999999915,201480,203024,203825,1627669,1627672,201496,201516,202664,203416,203822
1022200124,2022,4,530.0,204333,1611661322,1611661322,1611661323,1,71.2,72.2,-1.0,203403,204322,204333,1628278,1628878,201886,203826,1627675,1628280,1629567
1022200125,2022,2,530.0,1630462,1611661330,1611661330,1611661328,1,71.4,72.6,-1.1999999999999886,201913,1628929,1629476,1630462,1631044,201896,202250,202259,202650,203855
1022200143,2022,3,530.0,203827,1611661313,1611661313,1611661319,1,73.8,72.4,1.3999999999999915,203827,1628244,1629477,1629566,1630446,203833,204324,1628276,1628932,1629498
1022200157,2022,2,530.0,1628922,1611661329,1611661329,1611661328,1,72.6,72.6,0.0,201516,203416,203822,1628922,1630389,201896,202250,202259,203855,1629496
1022200171,2022,1,530.0,1631022,1611661322,1611661322,1611661321,1,71.6,72.6,-1.0,202252,204333,1628878,1628899,1631022,203866,1628277,1629479,1629481,1629497
1022200188,2022,3,530.0,1627668,1611661328,1611661328,1611661324,1,72.4,72.4,0.0,100720,202250,204319,1627668,1628931,201480,203825,1627669,1627672,1629491
1022200197,2022,1,530.0,1628932,1611661319,1611661319,1611661328,1,72.4,72.4,0.0,203833,204329,1628276,1628932,1629498,100720,202250,204319,1627668,1628931
1022200205,2022,3,530.0,201496,1611661329,1611661329,1611661319,1,72.6,72.4,0.19999999999998863,201496,201516,202664,203416,1627674,203833,204329,1628276,1628932,1629498
1022200211,2022,1,530.0,1627672,1611661324,1611661324,1611661323,1,71.8,72.8,-1.0,201480,203825,1627669,1627672,1629483,201886,203826,1627673,1627675,1629567
1022300026,2023,1,530.0,203827,1611661321,1611661321,1611661322,1,70.4,72.6,-2.1999999999999886,203827,1629481,1630101,1630149,1631007,203399,204333,1628279,1628878,1631022
1022300026,2023,3,530.0,1630149,1611661321,1611661321,1611661322,1,70.4,72.6,-2.1999999999999886,203827,1629481,1630101,1630149,1631007,203399,204333,1628279,1628878,1631022
1022300050,2023,1,530.0,1631022,1611661322,1611661322,1611661328,1,72.2,72.6,-0.3999999999999915,203403,204333,1628279,1628878,1631022,203389,204319,1628915,1629496,1641651
1022300054,2023,1,530.0,1641602,1611661328,1611661328,1611661317,1,72.8,73.2,-0.4000000000000057,204319,1628915,1629496,1641602,1641651,100940,203398,1629482,1630134,1630446
1022300068,2023,1,530.0,203014,1611661320,1611661320,1611661324,1,73.0,72.6,0.4000000000000057,203014,204324,1628317,1628886,1628922,203825,1627676,1629483,1629524,1641657
1022300071,2023,2,530.0,203403,1611661322,1611661322,1611661329,1,72.6,71.6,1.0,203399,203403,1628278,1628279,1641671,204322,1627675,1629571,1630389,1641641
1022300074,2023,4,530.0,1631044,1611661330,1611661330,1611661313,1,73.0,73.2,-0.20000000000000284,1628277,1628881,1629476,1631044,1641650,202664,203866,1627673,1629546,1631055
1022300075,2023,4,530.0,1630101,1611661321,1611661321,1611661320,1,72.4,71.2,1.2000000000000028,203827,1629479,1629481,1630101,1630149,203014,203823,1628886,1630996,1631089
1022300080,2023,2,530.0,1628922,1611661320,1611661320,1611661321,1,72.8,72.8,0.0,203823,204324,1628922,1631089,1641660,203827,1629479,1629481,1630101,1630386
1022300091,2023,2,530.0,1629501,1611661329,1611661329,1611661320,1,71.8,71.6,0.20000000000000284,1627675,1629501,1629571,1630389,1641641,204324,1628317,1628886,1628922,1631089
1022300092,2023,4,530.0,204329,1611661319,1611661319,1611661323,1,73.2,74.4,-1.2000000000000028,201496,202252,203833,204329,1631006,201886,203826,204296,1630096,1631135
1022300096,2023,2,530.0,1630149,1611661321,1611661321,1611661322,1,72.4,71.4,1.0,203827,1629479,1629481,1630101,1630149,203403,204320,1628278,1628279,1628897
1022300108,2023,1,530.0,1629567,1611661323,1611661323,1611661322,1,72.4,72.2,0.20000000000000284,201886,203026,203826,204296,1629567,203399,203403,1628278,1628279,1628878
1022300109,2023,1,530.0,203827,1611661321,1611661321,1611661325,1,72.4,72.2,0.20000000000000284,203827,1629479,1629481,1630101,1630149,204365,1628909,1631019,1631086,1641648
1022300131,2023,1,530.0,203827,1611661321,1611661321,1611661320,1,72.4,71.2,1.2000000000000028,203827,1629479,1629481,1630101,1630149,203014,203406,1628882,1628886,1628922
1022300141,2023,4,530.0,1628922,1611661320,1611661320,1611661325,1,73.6,72.2,1.3999999999999915,202662,204324,1628317,1628922,1630996,204320,1628242,1628909,1628929,1641658
1022300158,2023,1,530.0,1628279,1611661322,1611661322,1611661320,1,71.4,71.8,-0.3999999999999915,203403,204333,1628278,1628279,1628899,203014,203406,1628317,1628886,1628922
1022300174,2023,3,530.0,1627668,1611661313,1611661313,1611661329,1,73.0,72.6,0.4000000000000057,202664,204335,1627668,1627673,1629477,204322,1627674,1627675,1629497,1629501
1022300175,2023,4,530.0,204329,1611661319,1611661319,1611661322,1,72.4,71.8,0.6000000000000085,202252,203833,204329,1629498,1631006,204333,1627643,1628278,1628899,1641642
1022300181,2023,1,530.0,1628269,1611661330,1611661330,1611661319,1,72.8,72.4,0.3999999999999915,202658,204323,1628269,1628277,1631009,203833,204329,1628276,1628932,1629498
1022300209,2023,1,530.0,1627668,1611661313,1611661313,1611661319,1,73.0,72.4,0.5999999999999943,202664,204335,1627668,1627673,1629477,203833,204329,1628276,1628932,1629498
1022300230,2023,3,530.0,1641648,1611661325,1611661325,1611661323,1,72.2,72.4,-0.20000000000000284,204365,1628909,1628927,1631019,1641648,201886,203026,203826,204296,1629567
1022300236,2023,1,530.0,1629567,1611661323,1611661323,1611661329,1,72.4,72.6,-0.19999999999998863,201886,203026,203826,204296,1629567,204322,1627675,1629497,1629501,1641641
1022300239,2023,2,530.0,202641,1611661319,1611661317,1611661319,0,72.4,72.6,-0.19999999999998863,203398,1627669,1629488,1630134,1630446,202641,203833,204297,204329,1631006
1022300240,2023,1,530.0,1629496,1611661328,1611661320,1611661328,0,72.2,73.8,-1.5999999999999943,203014,203406,1628886,1628922,1630996,204319,1628244,1628920,1629496,1641651
1022400006,2024,2,530.0,1630101,1611661330,1611661330,1611661320,1,72.2,72.4,-0.20000000000000284,202250,204323,1627672,1628269,1630101,203855,1628882,1629574,1630462,1642288
1022400009,2024,2,530.0,1631021,1611661324,1611661328,1611661324,0,72.6,71.4,1.1999999999999886,203014,203400,204319,1628927,1629496,1629567,1630151,1631021,1641649,1642293
1022400037,2024,3,530.0,1629524,1611661324,1611661324,1611661319,1,72.2,72.4,-0.20000000000000284,203825,1627675,1629483,1629501,1629524,202252,204329,1628276,1628932,1629498
1022400039,2024,4,530.0,1630389,1611661329,1611661329,1611661320,1,72.0,71.6,0.4000000000000057,204322,1628890,1629497,1630389,1642291,204324,1630462,1630996,1641660,1642288
1022400044,2024,4,530.0,1629478,1611661325,1611661325,1611661329,1,71.6,71.2,0.3999999999999915,204365,1628909,1629478,1631019,1642286,204322,1629497,1630150,1630389,1642291
1022400046,2024,2,530.0,1641658,1611661325,1611661325,1611661313,1,72.6,73.6,-1.0,1628909,1629478,1631019,1641658,1642286,202664,203866,1627673,1629568,1630142
1022400053,2024,2,530.0,204324,1611661320,1611661320,1611661324,1,72.6,72.6,0.0,204324,1628882,1629574,1630462,1630996,1627675,1628508,1629501,1629567,1641657
1022400068,2024,4,530.0,1628932,1611661319,1611661319,1611661324,1,71.6,72.6,-1.0,202252,202641,204329,1628276,1628932,203825,1628508,1629483,1629567,1641657
1022400069,2024,4,530.0,1628920,1611661328,1611661328,1611661320,1,73.0,72.8,0.20000000000000284,203014,203400,1628244,1628920,1641651,1628882,1629574,1630462,1630996,1642287
1022400074,2024,2,530.0,1642291,1611661329,1611661329,1611661322,1,71.8,71.4,0.3999999999999915,204330,1628263,1630150,1630446,1642291,1628278,1628317,1628899,1631083,1631141
1022400077,2024,1,530.0,204329,1611661319,1611661319,1611661313,1,72.4,74.0,-1.5999999999999943,202252,204329,1628276,1628932,1629498,203866,204335,1627668,1627673,1629477
1022400079,2024,3,530.0,1642291,1611661329,1611661329,1611661325,1,72.4,72.8,-0.3999999999999915,1628263,1629497,1630150,1642289,1642291,1628909,1628929,1631019,1641648,1642286
1022400094,2024,1,530.0,1627673,1611661313,1611661313,1611661330,1,74.8,73.0,1.7999999999999972,203866,1627668,1627673,1629477,1630142,202250,1627672,1628269,1628277,1641650
1022400096,2024,3,530.0,1642289,1611661329,1611661329,1611661325,1,72.4,72.8,-0.3999999999999915,1628263,1629497,1630150,1642289,1642291,1628909,1628929,1631019,1641648,1642286
1022400097,2024,4,530.0,204319,1611661328,1611661328,1611661323,1,72.8,73.2,-0.4000000000000057,203014,203400,204319,1629496,1641651,201886,203826,1627676,1630112,1631135
1022400110,2024,2,530.0,1630115,1611661328,1611661328,1611661321,1,73.2,72.2,1.0,203400,1628244,1628920,1630115,1641651,203824,1628881,1629480,1629481,1642292
1022400111,2024,1,530.0,1629501,1611661324,1611661324,1611661313,1,72.2,73.0,-0.7999999999999972,203825,1627675,1629483,1629501,1629524,202664,204335,1627668,1627673,1629477
1022400113,2024,3,530.0,204329,1611661319,1611661319,1611661325,1,72.4,73.6,-1.1999999999999886,203833,204329,1628276,1628932,1629498,1628909,1629478,1631019,1641648,1642286
1022400129,2024,4,530.0,1631141,1611661322,1611661322,1611661325,1,72.6,72.6,0.0,203828,1628278,1630459,1631083,1631141,203024,1628909,1629478,1631086,1642286
1022400134,2024,1,530.0,1628932,1611661319,1611661319,1611661330,1,72.4,73.2,-0.7999999999999972,203833,204329,1628276,1628932,1629498,202250,1628277,1630471,1631044,1641650
1022400149,2024,2,530.0,1630114,1611661317,1611661317,1611661329,1,74.6,72.2,2.3999999999999915,100940,203398,1630114,1630442,1642298,204330,1628890,1630389,1630446,1642291
1022400170,2024,4,530.0,1631022,1611661322,1611661322,1611661320,1,71.6,73.4,-1.8000000000000114,1628278,1628279,1631022,1631083,1631141,203824,1628915,1629574,1630996,1642288
1022400173,2024,4,530.0,1629567,1611661324,1611661324,1611661325,1,72.4,73.2,-0.7999999999999972,1628899,1629483,1629524,1629567,1641649,1627701,1628909,1631086,1641648,1642286
1022400181,2024,1,530.0,1642291,1611661329,1611661329,1611661322,1,72.8,71.8,1.0,1627671,1628263,1630446,1642289,1642291,203828,1628279,1628878,1642210,1642290
1022400194,2024,3,530.0,1628932,1611661319,1611661319,1611661317,1,71.4,73.8,-2.3999999999999915,202252,203026,1628276,1628932,1629498,100940,203398,204333,1627674,1629482
1022400195,2024,1,530.0,201886,1611661323,1611661323,1611661328,1,73.2,72.2,1.0,201886,203826,1628280,1630096,1630112,203014,203400,204319,1628931,1629496
1022400200,2024,2,530.0,1630142,1611661313,1611661313,1611661328,1,74.4,73.0,1.4000000000000057,202664,203866,1627673,1630142,1631055,203014,203400,1628244,1628920,1641651
1022400204,2024,3,530.0,1631019,1611661325,1611661325,1611661324,1,73.2,72.2,1.0,1628909,1631019,1631086,1641648,1642286,203825,1627675,1629483,1629501,1629524
1022400205,2024,1,530.0,1630150,1611661329,1611661329,1611661320,1,72.6,73.8,-1.2000000000000028,1628263,1630150,1630446,1642289,1642291,203824,204324,1628922,1630996,1642288
1022400208,2024,4,530.0,202250,1611661330,1611661330,1611661325,1,72.4,73.2,-0.7999999999999972,202250,1628277,1628886,1631009,1631044,1627701,1628909,1631086,1641648,1642286
1022400231,2024,1,530.0,1627668,1611661313,1611661313,1611661322,1,73.0,71.4,1.5999999999999943,202664,204335,1627668,1627673,1629477,203828,1628279,1628878,1631083,1642210
1042100111,2021,1,530.0,1630093,1611661321,1611661329,1611661321,0,73.0,71.0,2.0,201496,201516,202664,1627674,1628922,203866,1627669,1628277,1629481,1630093
1042100314,2021,4,530.0,203400,1611661317,1611661317,1611661319,1,73.2,73.0,0.20000000000000284,100940,203398,203400,203829,1629488,203833,204324,204329,1628276,1628932
1042200131,2022,3,530.0,204333,1611661322,1611661322,1611661328,1,72.4,72.4,0.0,202252,203399,204333,1628878,1631022,100720,202250,204319,1627668,1628931
1042200132,2022,2,530.0,203399,1611661322,1611661322,1611661328,1,70.6,72.6,-2.0,203399,204322,1628278,1628878,1630957,201896,202250,202259,203855,1629496
1042200302,2022,2,530.0,203029,1611661319,1611661319,1611661323,1,71.6,71.2,0.3999999999999915,203029,204329,1628276,1628932,1629498,203824,203826,1627675,1628280,1630096
1042300302,2023,1,530.0,202664,1611661313,1611661313,1611661319,1,73.0,72.4,0.5999999999999943,202664,204335,1627668,1627673,1629477,203833,204329,1628276,1628932,1629498
1042300303,2023,3,530.0,1628932,1611661319,1611661319,1611661313,1,72.4,73.0,-0.5999999999999943,203833,204329,1628276,1628932,1629498,202664,204335,1627668,1627673,1629477
1022100012,2021,4,529.0,203838,1611661329,1611661329,1611661330,1,73.4,70.6,2.8000000000000114,202664,203838,1627674,1628890,1630113,203824,204325,1627675,1628881,1630150
1022100020,2021,4,529.0,202664,1611661329,1611661313,1611661329,0,72.6,73.0,-0.4000000000000057,204296,1628244,1629477,1630119,1630131,202664,203838,1628890,1630113,1630137
1022100035,2021,1,529.0,203838,1611661329,1611661329,1611661320,1,73.4,70.8,2.6000000000000085,202664,203838,1627674,1628890,1630113,201911,203014,204365,1627678,1630441
1022100036,2021,1,529.0,202638,1611661325,1611661325,1611661319,1,71.8,73.2,-1.4000000000000057,202638,202658,1627676,1628909,1629479,202633,203029,203833,1628932,1629498
1022100037,2021,2,529.0,1629492,1611661323,1611661323,1611661324,1,72.0,72.2,-0.20000000000000284,201886,201896,1629492,1629567,1630096,203406,203825,203831,1629483,1629524
1022100038,2021,2,529.0,1630120,1611661323,1611661323,1611661319,1,72.2,73.2,-1.0,202662,1627673,1629567,1630096,1630120,202633,203029,204324,1628917,1630435
1022100048,2021,1,529.0,204320,1611661320,1611661320,1611661329,1,70.4,72.2,-1.7999999999999972,201911,204320,204365,1628269,1630099,201516,202664,203828,1627674,1628890
1022100054,2021,3,529.0,202638,1611661325,1611661325,1611661329,1,71.2,73.4,-2.200000000000003,202638,202650,202658,1627676,1628909,201496,202664,203828,1627674,1628890
1022100056,2021,3,529.0,202250,1611661322,1611661322,1611661320,1,71.2,71.6,-0.3999999999999915,201919,202250,204333,1628878,1628899,201911,204365,1627678,1628269,1629485
1022100060,2021,4,529.0,1628279,1611661320,1611661320,1611661324,1,72.0,71.2,0.7999999999999972,204320,1627678,1628279,1630099,1630441,203024,1627671,1629483,1629524,1630101
1022100068,2021,1,529.0,203398,1611661317,1611661317,1611661320,1,74.0,71.8,2.200000000000003,203398,203400,1628915,1629482,1629488,201911,204320,204365,1627678,1628269
1022100069,2021,4,529.0,202259,1611661328,1611661328,1611661325,1,72.4,72.0,0.4000000000000057,100720,200676,202259,203855,1629496,202650,1627676,1628263,1628909,1629479
1022100079,2021,4,529.0,204330,1611661321,1611661321,1611661323,1,72.8,71.8,1.0,203866,204330,1628277,1629481,1630149,201886,201896,1628242,1629567,1630097
1022100084,2021,2,529.0,1630113,1611661329,1611661329,1611661313,1,73.2,72.2,1.0,201516,1628882,1628890,1628922,1630113,204296,1628244,1629477,1630127,1630446
1022100089,2021,3,529.0,1628269,1611661320,1611661320,1611661317,1,71.4,73.8,-2.3999999999999915,204320,204365,1628269,1628317,1630099,100940,203398,203400,1628915,1629488
1022100090,2021,2,529.0,1628242,1611661323,1611661323,1611661329,1,71.6,73.2,-1.6000000000000085,201896,1628242,1628280,1629567,1630097,201516,1628882,1628890,1628922,1630113
1022100094,2021,4,529.0,204330,1611661321,1611661321,1611661329,1,71.8,73.4,-1.6000000000000085,203866,204330,1628277,1629481,1629497,201496,202664,203828,1627674,1628890
1022100101,2021,1,529.0,1628920,1611661328,1611661328,1611661330,1,73.6,72.0,1.5999999999999943,100720,204319,1627668,1628920,1629478,204322,204323,204325,1627675,1630150
1022100106,2021,4,529.0,1630149,1611661321,1611661321,1611661313,1,73.4,72.6,0.8000000000000114,203866,204330,1628277,1629497,1630149,204334,204335,1629477,1630127,1630446
1022100127,2021,2,529.0,1629497,1611661321,1611661321,1611661329,1,72.0,72.2,-0.20000000000000284,204330,1629481,1629497,1630093,1630112,201496,201516,1628890,1630113,1630389
1022100141,2021,1,529.0,1627668,1611661328,1611661328,1611661324,1,73.6,73.2,0.3999999999999915,100720,204319,1627668,1628920,1629478,201480,203024,203406,203825,1629483
1022100144,2021,4,529.0,201919,1611661322,1611661322,1611661320,1,71.4,72.6,-1.1999999999999886,201507,201919,203399,1628282,1628899,203823,1628269,1630099,1630100,1630441
1022100166,2021,2,529.0,203015,1611661330,1611661330,1611661321,1,70.8,72.4,-1.6000000000000085,200676,203015,203026,204355,1630462,203866,1628277,1629497,1630112,1630386
1022100179,2021,1,529.0,100720,1611661328,1611661328,1611661320,1,73.2,72.0,1.2000000000000028,100720,203855,204319,1628920,1629478,203014,204320,204365,1628269,1628279
1022100188,2021,2,529.0,1627675,1611661330,1611661330,1611661323,1,71.8,72.6,-0.7999999999999972,203015,204322,1627675,1628881,1630462,203826,1629492,1629567,1630096,1630097
1022100190,2021,1,529.0,1627672,1611661324,1611661324,1611661322,1,72.4,71.0,1.4000000000000057,201480,203406,203825,1627672,1629483,202250,204333,1628278,1628878,1628899
1022100191,2021,3,529.0,204320,1611661320,1611661320,1611661321,1,71.0,71.0,0.0,203014,204320,204365,1628279,1630099,203866,1627669,1628277,1629481,1630093
1022100192,2021,3,529.0,201516,1611661329,1611661329,1611661325,1,73.0,72.4,0.5999999999999943,201496,201516,202664,1627674,1628922,1628242,1628263,1628909,1628927,1629479
1022200002,2022,2,529.0,203823,1611661320,1611661329,1611661320,0,73.6,72.4,1.1999999999999886,201496,202664,1628922,1630113,1630479,203823,1628882,1630150,1630444,1630996
1022200003,2022,1,529.0,1629485,1611661317,1611661317,1611661319,1,72.0,72.4,-0.4000000000000057,100940,202250,203035,203400,1629485,203833,204324,1628276,1628932,1629498
1022200010,2022,3,529.0,203833,1611661319,1611661319,1611661322,1,72.4,70.2,2.200000000000003,203833,204324,1628276,1628932,1629498,203399,1628278,1628878,1628899,1630957
1022200040,2022,3,529.0,204323,1611661330,1611661330,1611661322,1,72.2,72.4,-0.20000000000000284,204323,204365,1628269,1628929,1631009,202252,203399,204333,1628878,1631022
1022200056,2022,3,529.0,201480,1611661324,1611661324,1611661330,1,73.4,72.2,1.2000000000000028,201480,203825,1627671,1629491,1631091,204323,204365,1628269,1628929,1631009
1022200066,2022,3,529.0,204324,1611661319,1611661319,1611661321,1,73.2,72.0,1.2000000000000028,203833,203849,204324,204329,1628276,203866,1628277,1629481,1629497,1630149
1022200085,2022,2,529.0,203833,1611661319,1611661319,1611661321,1,73.0,71.8,1.2000000000000028,203833,204324,204329,1628276,1628932,204330,1629481,1629497,1630386,1631007
1022200093,2022,4,529.0,1628242,1611661325,1611661325,1611661329,1,71.6,72.6,-1.0,1628242,1628909,1631019,1631086,1631089,201516,203416,203822,1627700,1630113
1022200094,2022,4,529.0,204333,1611661322,1611661322,1611661323,1,72.0,74.8,-2.799999999999997,202252,203399,204322,204333,1628878,201886,203826,1627673,1628280,1630096
1022200095,2022,3,529.0,1628277,1611661321,1611661321,1611661320,1,71.8,72.6,-0.7999999999999972,203866,204330,1628277,1629481,1629497,201911,202633,203014,1628886,1629478
1022200115,2022,3,529.0,1627669,1611661324,1611661324,1611661321,1,72.2,71.4,0.7999999999999972,201480,203024,203825,1627669,1627672,203866,204330,1629481,1629497,1630112
