arm,target,season,partition,cell,n_rows,n_scoreable,n_distinct_pred,sd_pred,sd_truth,sd_ratio,top1_share,top1_value,D1_flag,D2_flag,D3_flag,D4_flag,D5_flag,D6_flag,any_flag,top2_share,share_at_cell_min,share_at_cell_max,share_at_zero,share_at_one,dup_cluster_size,n_distinct_pred_vectors,dup_cluster_players,dup_cluster_games,dup_cluster_seasons,n_distinct_pred_sd,sd_null_share,sd_zero_share,corr_sd_absresid,modal_value,modal_share,modal_n_seasons,q_cross_rows,point_outside_interval_rows,cov90,cov50,quantiles_present
cbs_v15_player_oof_v5,p_active,2024,P07_n_prior_appearances_bin,3-4,511,384,502,0.301297971025802,0.42896609718325884,0.7023817802950623,0.003913894324853229,0.421342018,False,False,False,True,False,False,True,0.007827788649706457,0.0019569471624266144,0.0019569471624266144,0.0,0.0,2,502,1,2,1,0,1.0,0.0,,0.421342018,0.003913894324853229,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P07_n_prior_appearances_bin,5-9,1021,991,1020,0.2990932484227418,0.4384904781615899,0.6820974760426194,0.0019588638589618022,0.129813312,False,False,False,True,False,False,True,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0,0.0,2,1020,1,2,1,0,1.0,0.0,,0.129813312,0.0019588638589618022,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P08_residual_pool_n_bin,-1(sentinel),7866,6227,6220,0.29284713335605583,0.40953357299185134,0.7150747891477086,0.10958555809814391,0.8,False,False,True,True,True,False,True,0.13844393592677345,0.0001271294177472667,0.0001271294177472667,0.0,0.0,862,6220,275,38,1,0,1.0,0.0,,0.8,0.10958555809814391,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P09_selected_alpha_isnull,True,7866,6227,6220,0.29284713335605583,0.40953357299185134,0.7150747891477086,0.10958555809814391,0.8,False,False,True,True,True,False,True,0.13844393592677345,0.0001271294177472667,0.0001271294177472667,0.0,0.0,862,6220,275,38,1,0,1.0,0.0,,0.8,0.10958555809814391,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P10_team_prior_games_bin,null,7866,6227,6220,0.29284713335605583,0.40953357299185134,0.7150747891477086,0.10958555809814391,0.8,False,False,True,True,True,False,True,0.13844393592677345,0.0001271294177472667,0.0001271294177472667,0.0,0.0,862,6220,275,38,1,0,1.0,0.0,,0.8,0.10958555809814391,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P11_candidate_at_cutoff,nan,7866,6227,6220,0.29284713335605583,0.40953357299185134,0.7150747891477086,0.10958555809814391,0.8,False,False,True,True,True,False,True,0.13844393592677345,0.0001271294177472667,0.0001271294177472667,0.0,0.0,862,6220,275,38,1,0,1.0,0.0,,0.8,0.10958555809814391,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P12_exact_cutoff_ok,False,7866,6227,6220,0.29284713335605583,0.40953357299185134,0.7150747891477086,0.10958555809814391,0.8,False,False,True,True,True,False,True,0.13844393592677345,0.0001271294177472667,0.0001271294177472667,0.0,0.0,862,6220,275,38,1,0,1.0,0.0,,0.8,0.10958555809814391,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P13_tip_time_quality,nan,462,115,2,0.051262609041549105,0.0,,0.9696969696969697,0.8,True,True,True,True,True,False,True,1.0,0.030303030303030304,0.9696969696969697,0.0,0.0,448,2,269,6,1,0,1.0,0.0,,0.8,0.9696969696969697,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P13_tip_time_quality,none,7404,6112,6219,0.3008393954023739,0.4123145093018563,0.7296357237385716,0.055915721231766614,0.8,False,False,True,True,True,False,True,0.08657482441923285,0.0001350621285791464,0.0001350621285791464,0.0,0.0,414,6219,229,32,1,0,1.0,0.0,,0.8,0.055915721231766614,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P14_player_season_game_index_bin,0,275,85,1,1.1122471339165905e-16,0.15247721049352903,7.294513916647191e-16,1.0,0.8,True,False,True,True,True,False,True,1.0,1.0,1.0,0.0,0.0,275,1,275,12,1,0,1.0,0.0,,0.8,1.0,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P14_player_season_game_index_bin,1,275,92,1,1.1122471339165905e-16,0.29870720011393176,3.723536404520418e-16,1.0,0.8,True,False,True,True,True,False,True,1.0,1.0,1.0,0.0,0.0,275,1,275,18,1,0,1.0,0.0,,0.8,1.0,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P14_player_season_game_index_bin,10-19,1601,1345,1451,0.31149396719183386,0.4066897224658568,0.7659253479610246,0.03123048094940662,0.272558971,False,False,True,True,True,False,True,0.05933791380387258,0.0006246096189881324,0.0006246096189881324,0.0,0.0,50,1451,19,12,1,0,1.0,0.0,,0.272558971,0.03123048094940662,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P14_player_season_game_index_bin,2,275,100,1,1.1122471339165905e-16,0.38612291966536916,2.880551962262463e-16,1.0,0.8,True,False,True,True,True,False,True,1.0,1.0,1.0,0.0,0.0,275,1,275,25,1,0,1.0,0.0,,0.8,1.0,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P14_player_season_game_index_bin,20+,3890,3867,3873,0.28103191467451344,0.4169403559591165,0.6740338531827567,0.0017994858611825194,0.272558971,False,False,False,True,False,False,True,0.0035989717223650387,0.0002570694087403599,0.0002570694087403599,0.0,0.0,7,3873,3,5,1,0,1.0,0.0,,0.272558971,0.0017994858611825194,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P14_player_season_game_index_bin,3-4,541,203,242,0.2929353915136959,0.3910299899072666,0.7491379154401073,0.1589648798521257,0.272558971,False,False,True,True,True,False,True,0.26062846580406657,0.0036968576709796672,0.0018484288354898336,0.0,0.0,86,242,71,12,1,0,1.0,0.0,,0.272558971,0.1589648798521257,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P14_player_season_game_index_bin,5-9,1009,535,695,0.31504944598367635,0.4085525520553779,0.7711356700593379,0.08919722497522299,0.282273067,False,False,True,True,True,False,True,0.17244796828543113,0.0009910802775024777,0.0009910802775024777,0.0,0.0,90,695,58,9,1,0,1.0,0.0,,0.282273067,0.08919722497522299,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P15_universe_tier,A,6096,6096,5878,0.27879426648164735,0.4127050551511191,0.6755290806398336,0.02788713910761155,0.8,False,False,True,True,True,False,True,0.028707349081364828,0.00016404199475065617,0.00016404199475065617,0.0,0.0,170,5878,101,28,1,0,1.0,0.0,,0.8,0.02788713910761155,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P15_universe_tier,B,1770,131,357,0.24933935967123946,0.0,,0.39096045197740115,0.8,False,True,True,True,True,False,True,0.5192090395480226,0.0011299435028248588,0.39096045197740115,0.0,0.0,692,357,273,24,1,0,1.0,0.0,,0.8,0.39096045197740115,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P16_evaluation_tier,A_primary,6096,6096,5878,0.27879426648164735,0.4127050551511191,0.6755290806398336,0.02788713910761155,0.8,False,False,True,True,True,False,True,0.028707349081364828,0.00016404199475065617,0.00016404199475065617,0.0,0.0,170,5878,101,28,1,0,1.0,0.0,,0.8,0.02788713910761155,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P16_evaluation_tier,B_s2_weak_fallback,1026,6,210,0.24178992218818748,0.0,,0.30896686159844056,0.8,False,True,True,True,True,False,True,0.4727095516569201,0.0009746588693957114,0.30896686159844056,0.0,0.0,317,210,136,20,1,0,1.0,0.0,,0.8,0.30896686159844056,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P16_evaluation_tier,B_transaction_sensitivity,744,125,166,0.2445248651641534,0.0,,0.5040322580645161,0.8,False,True,True,True,True,False,True,0.6061827956989247,0.0013440860215053765,0.5040322580645161,0.0,0.0,375,166,206,24,1,0,1.0,0.0,,0.8,0.5040322580645161,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P17_fit_eligible,False,1770,131,357,0.24933935967123946,0.0,,0.39096045197740115,0.8,False,True,True,True,True,False,True,0.5192090395480226,0.0011299435028248588,0.39096045197740115,0.0,0.0,692,357,273,24,1,0,1.0,0.0,,0.8,0.39096045197740115,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P17_fit_eligible,True,6096,6096,5878,0.27879426648164735,0.4127050551511191,0.6755290806398336,0.02788713910761155,0.8,False,False,True,True,True,False,True,0.028707349081364828,0.00016404199475065617,0.00016404199475065617,0.0,0.0,170,5878,101,28,1,0,1.0,0.0,,0.8,0.02788713910761155,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P18_candidate_source,S1,5765,5765,5684,0.28076003376444963,0.4140122653532139,0.6781442417531269,0.008326105810928014,0.8,False,False,False,True,False,False,True,0.009193408499566348,0.00017346053772766696,0.00017346053772766696,0.0,0.0,48,5684,33,21,1,0,1.0,0.0,,0.8,0.008326105810928014,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P18_candidate_source,S1|S2,285,285,183,0.181200726849371,0.32053513446113485,0.5653069113749267,0.35789473684210527,0.8,False,False,True,True,True,False,True,0.3649122807017544,0.0035087719298245615,0.0035087719298245615,0.0,0.0,102,183,61,13,1,0,1.0,0.0,,0.8,0.35789473684210527,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P18_candidate_source,S1|S_TX,38,38,16,0.3192561528004613,0.49535538344028496,0.6444992089985989,0.4473684210526316,0.8,False,False,False,False,False,False,False,0.5263157894736842,0.02631578947368421,0.4473684210526316,0.0,0.0,17,16,11,14,1,0,1.0,0.0,,0.8,0.4473684210526316,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P18_candidate_source,S2,1026,6,210,0.24178992218818748,0.0,,0.30896686159844056,0.8,False,True,True,True,True,False,True,0.4727095516569201,0.0009746588693957114,0.30896686159844056,0.0,0.0,317,210,136,20,1,0,1.0,0.0,,0.8,0.30896686159844056,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P18_candidate_source,S_TX,193,62,35,0.26190221547599396,0.0,,0.5751295336787565,0.8,False,True,True,True,True,False,True,0.6735751295336787,0.0051813471502590676,0.5751295336787565,0.0,0.0,111,35,87,22,1,0,1.0,0.0,,0.8,0.5751295336787565,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P18_candidate_source,S_TX|S2,551,63,137,0.23830080573694293,0.0,,0.4791288566243194,0.8,False,True,True,True,True,False,True,0.5825771324863884,0.0018148820326678765,0.4791288566243194,0.0,0.0,264,137,151,19,1,0,1.0,0.0,,0.8,0.4791288566243194,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P19_team_assignment_confidence,probable,744,125,166,0.2445248651641534,0.0,,0.5040322580645161,0.8,False,True,True,True,True,False,True,0.6061827956989247,0.0013440860215053765,0.5040322580645161,0.0,0.0,375,166,206,24,1,0,1.0,0.0,,0.8,0.5040322580645161,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P19_team_assignment_confidence,verified,6096,6096,5878,0.27879426648164735,0.4127050551511191,0.6755290806398336,0.02788713910761155,0.8,False,False,True,True,True,False,True,0.028707349081364828,0.00016404199475065617,0.00016404199475065617,0.0,0.0,170,5878,101,28,1,0,1.0,0.0,,0.8,0.02788713910761155,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P19_team_assignment_confidence,weak,1026,6,210,0.24178992218818748,0.0,,0.30896686159844056,0.8,False,True,True,True,True,False,True,0.4727095516569201,0.0009746588693957114,0.30896686159844056,0.0,0.0,317,210,136,20,1,0,1.0,0.0,,0.8,0.30896686159844056,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P20_roster_evidence_regime,captured_asof,6096,6096,5878,0.27879426648164735,0.4127050551511191,0.6755290806398336,0.02788713910761155,0.8,False,False,True,True,True,False,True,0.028707349081364828,0.00016404199475065617,0.00016404199475065617,0.0,0.0,170,5878,101,28,1,0,1.0,0.0,,0.8,0.02788713910761155,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P20_roster_evidence_regime,retrospective_effective_date,744,125,166,0.2445248651641534,0.0,,0.5040322580645161,0.8,False,True,True,True,True,False,True,0.6061827956989247,0.0013440860215053765,0.5040322580645161,0.0,0.0,375,166,206,24,1,0,1.0,0.0,,0.8,0.5040322580645161,1,0,0,,,False
cbs_v15_player_oof_v5,p_active,2024,P20_roster_evidence_regime,weak_prior_season,1026,6,210,0.24178992218818748,0.0,,0.30896686159844056,0.8,False,True,True,True,True,False,True,0.4727095516569201,0.0009746588693957114,0.30896686159844056,0.0,0.0,317,210,136,20,1,0,1.0,0.0,,0.8,0.30896686159844056,1,0,0,,,False
cbs_v14_player_oof,player_scoring_distribution,ALL,P01_global,ALL,17809,13879,12194,5.582797249725133,7.580032388669301,0.7365136405050653,0.04868325004211354,8.690909091,False,False,True,True,True,False,True,0.09478353641417261,0.007861193778426638,0.00011230276826323769,0.007861193778426638,0.0,867,12196,164,182,1,3,0.0,0.0,-0.012232354033056588,8.690909091,0.04868325004211354,1,0,0,0.8754233013905901,0.47078319763671733,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P02_is_fallback,False,15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,False,False,True,True,False,False,True,0.011921824104234528,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,61,12193,8,56,1,3,0.0,0.0,-0.01082028968068049,0.0,0.009120521172638436,3,0,0,0.8949438202247191,0.4946227929373997,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P02_is_fallback,True,2459,1419,3,0.012944234982299093,7.239081261445951,0.001788104666159471,0.35258235054900366,8.690909091,True,True,True,True,True,True,True,0.6864579097193981,0.35258235054900366,0.31354209028060187,0.0,0.0,867,3,164,182,1,3,0.0,0.0,-0.04368125280519945,8.690909091,0.35258235054900366,1,0,0,0.7040169133192389,0.26145172656800564,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P03_fallback_level,0,15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,False,False,True,True,False,False,True,0.011921824104234528,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,61,12193,8,56,1,3,0.0,0.0,-0.01082028968068049,0.0,0.009120521172638436,3,0,0,0.8949438202247191,0.4946227929373997,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P03_fallback_level,2,1409,939,3,0.012855003879899102,7.259815983941518,0.0017707065727745664,0.36266855926188785,8.700466978,True,True,True,True,True,True,True,0.6933995741660752,0.3066004258339248,0.3307310149041874,0.0,0.0,511,3,164,132,1,3,0.0,0.0,-0.04841419183797452,8.700466978,0.36266855926188785,1,0,0,0.7018104366347178,0.25452609158679446,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P03_fallback_level,3,1050,480,3,0.012989640900473854,7.198449535371598,0.0018045053780881028,0.4142857142857143,8.690909091,True,True,True,True,True,True,True,0.7095238095238096,0.4142857142857143,0.2904761904761905,0.0,0.0,435,3,164,158,1,3,0.0,0.0,-0.03500219031525789,8.690909091,0.4142857142857143,1,0,0,0.7083333333333334,0.275,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P04_component_id,player_scoring_distribution/prefix_mean,2459,1419,3,0.012944234982299093,7.239081261445951,0.001788104666159471,0.35258235054900366,8.690909091,True,True,True,True,True,True,True,0.6864579097193981,0.35258235054900366,0.31354209028060187,0.0,0.0,867,3,164,182,1,3,0.0,0.0,-0.04368125280519945,8.690909091,0.35258235054900366,1,0,0,0.7040169133192389,0.26145172656800564,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P04_component_id,player_scoring_distribution/walk_forward_active_ewma,15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,False,False,True,True,False,False,True,0.011921824104234528,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,61,12193,8,56,1,3,0.0,0.0,-0.01082028968068049,0.0,0.009120521172638436,3,0,0,0.8949438202247191,0.4946227929373997,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P05_is_cold_start,False,16759,13399,12194,5.75324479419667,7.589129567946843,0.7580902055613669,0.030491079420013126,8.700466978,False,False,True,True,True,False,True,0.05829703442926189,0.008353720389044693,0.00011933886270063847,0.008353720389044693,0.0,511,12196,164,132,1,3,0.0,0.0,-0.011980465661727117,8.700466978,0.030491079420013126,1,0,0,0.8814090603776401,0.47779685051123216,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P05_is_cold_start,True,1050,480,3,0.012989640900473854,7.198449535371598,0.0018045053780881028,0.4142857142857143,8.690909091,True,True,True,True,True,True,True,0.7095238095238096,0.4142857142857143,0.2904761904761905,0.0,0.0,435,3,164,158,1,3,0.0,0.0,-0.03500219031525789,8.690909091,0.4142857142857143,1,0,0,0.7083333333333334,0.275,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P06_n_prior_games_bin,0,1050,480,3,0.012989640900473854,7.198449535371598,0.0018045053780881028,0.4142857142857143,8.690909091,True,True,True,True,True,True,True,0.7095238095238096,0.4142857142857143,0.2904761904761905,0.0,0.0,435,3,164,158,1,3,0.0,0.0,-0.03500219031525789,8.690909091,0.4142857142857143,1,0,0,0.7083333333333334,0.275,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P06_n_prior_games_bin,1,669,485,3,0.012877594124973238,7.39270875906019,0.001741931752578648,0.3617339312406577,8.700466978,True,True,True,True,True,True,True,0.695067264573991,0.30493273542600896,0.3333333333333333,0.0,0.0,242,3,164,81,1,3,0.0,0.0,-0.020428714648326813,8.700466978,0.3617339312406577,1,0,0,0.6845360824742268,0.24536082474226803,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P06_n_prior_games_bin,10-19,4928,3828,3727,5.803077487722107,7.463518187872522,0.7775257380830845,0.006899350649350649,16.682978699,False,False,False,True,False,False,True,0.012175324675324676,0.004667207792207792,0.00020292207792207794,0.004667207792207792,0.0,34,3728,1,34,1,3,0.0,0.0,-0.009771601282466907,16.682978699,0.006899350649350649,1,0,0,0.9022988505747126,0.5057471264367817,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P06_n_prior_games_bin,2,740,454,3,0.012842907691849332,7.122362936344,0.0018031807430529173,0.3635135135135135,8.700466978,True,True,True,False,True,True,True,0.6918918918918919,0.3081081081081081,0.32837837837837835,0.0,0.0,269,3,160,107,1,3,0.0,0.0,-0.0786523013067427,8.700466978,0.3635135135135135,1,0,0,0.7202643171806168,0.2643171806167401,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P06_n_prior_games_bin,20+,6297,5603,5534,6.078913713474446,7.80038854507739,0.7793090918926956,0.00365253295219946,5.228657984,False,False,False,True,False,False,True,0.006193425440686041,0.0004764173415912339,0.0001588057805304113,0.0,0.0,23,5534,1,23,1,3,0.0,0.0,-0.0107194812308982,5.228657984,0.00365253295219946,1,0,0,0.8872032839550241,0.4734963412457612,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P06_n_prior_games_bin,3-4,1235,890,842,6.050973695938098,7.052434576627816,0.8579978488551149,0.04129554655870445,0.0,False,True,False,True,True,False,True,0.07611336032388664,0.04129554655870445,0.0016194331983805667,0.04129554655870445,0.0,43,844,1,43,1,3,0.0,0.0,0.005386872211107527,0.0,0.04129554655870445,3,0,0,0.8887640449438202,0.5101123595505618,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P06_n_prior_games_bin,5-9,2890,2139,2090,5.765151480143888,7.393643980364487,0.7797442635126287,0.022837370242214532,0.0,False,True,False,True,True,False,True,0.03356401384083045,0.022837370242214532,0.00034602076124567473,0.022837370242214532,0.0,37,2092,3,36,1,3,0.0,0.0,-0.011795416043893385,0.0,0.022837370242214532,3,0,0,0.9046283309957924,0.5236091631603553,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P07_n_prior_appearances_bin,0,1050,480,3,0.012989640900473854,7.198449535371598,0.0018045053780881028,0.4142857142857143,8.690909091,True,True,True,True,True,True,True,0.7095238095238096,0.4142857142857143,0.2904761904761905,0.0,0.0,435,3,164,158,1,3,0.0,0.0,-0.03500219031525789,8.690909091,0.4142857142857143,1,0,0,0.7083333333333334,0.275,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P07_n_prior_appearances_bin,1,669,485,3,0.012877594124973238,7.39270875906019,0.001741931752578648,0.3617339312406577,8.700466978,True,True,True,True,True,True,True,0.695067264573991,0.30493273542600896,0.3333333333333333,0.0,0.0,242,3,164,81,1,3,0.0,0.0,-0.020428714648326813,8.700466978,0.3617339312406577,1,0,0,0.6845360824742268,0.24536082474226803,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P07_n_prior_appearances_bin,10-19,4928,3828,3727,5.803077487722107,7.463518187872522,0.7775257380830845,0.006899350649350649,16.682978699,False,False,False,True,False,False,True,0.012175324675324676,0.004667207792207792,0.00020292207792207794,0.004667207792207792,0.0,34,3728,1,34,1,3,0.0,0.0,-0.009771601282466907,16.682978699,0.006899350649350649,1,0,0,0.9022988505747126,0.5057471264367817,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P07_n_prior_appearances_bin,2,740,454,3,0.012842907691849332,7.122362936344,0.0018031807430529173,0.3635135135135135,8.700466978,True,True,True,False,True,True,True,0.6918918918918919,0.3081081081081081,0.32837837837837835,0.0,0.0,269,3,160,107,1,3,0.0,0.0,-0.0786523013067427,8.700466978,0.3635135135135135,1,0,0,0.7202643171806168,0.2643171806167401,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P07_n_prior_appearances_bin,20+,6297,5603,5534,6.078913713474446,7.80038854507739,0.7793090918926956,0.00365253295219946,5.228657984,False,False,False,True,False,False,True,0.006193425440686041,0.0004764173415912339,0.0001588057805304113,0.0,0.0,23,5534,1,23,1,3,0.0,0.0,-0.0107194812308982,5.228657984,0.00365253295219946,1,0,0,0.8872032839550241,0.4734963412457612,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P07_n_prior_appearances_bin,3-4,1235,890,842,6.050973695938098,7.052434576627816,0.8579978488551149,0.04129554655870445,0.0,False,True,False,True,True,False,True,0.07611336032388664,0.04129554655870445,0.0016194331983805667,0.04129554655870445,0.0,43,844,1,43,1,3,0.0,0.0,0.005386872211107527,0.0,0.04129554655870445,3,0,0,0.8887640449438202,0.5101123595505618,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P07_n_prior_appearances_bin,5-9,2890,2139,2090,5.765151480143888,7.393643980364487,0.7797442635126287,0.022837370242214532,0.0,False,True,False,True,True,False,True,0.03356401384083045,0.022837370242214532,0.00034602076124567473,0.022837370242214532,0.0,37,2092,3,36,1,3,0.0,0.0,-0.011795416043893385,0.0,0.022837370242214532,3,0,0,0.9046283309957924,0.5236091631603553,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P08_residual_pool_n_bin,50+,17809,13879,12194,5.582797249725133,7.580032388669301,0.7365136405050653,0.04868325004211354,8.690909091,False,False,True,True,True,False,True,0.09478353641417261,0.007861193778426638,0.00011230276826323769,0.007861193778426638,0.0,867,12196,164,182,1,3,0.0,0.0,-0.012232354033056588,8.690909091,0.04868325004211354,1,0,0,0.8754233013905901,0.47078319763671733,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P09_selected_alpha_isnull,False,17809,13879,12194,5.582797249725133,7.580032388669301,0.7365136405050653,0.04868325004211354,8.690909091,False,False,True,True,True,False,True,0.09478353641417261,0.007861193778426638,0.00011230276826323769,0.007861193778426638,0.0,867,12196,164,182,1,3,0.0,0.0,-0.012232354033056588,8.690909091,0.04868325004211354,1,0,0,0.8754233013905901,0.47078319763671733,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P10_team_prior_games_bin,null,17809,13879,12194,5.582797249725133,7.580032388669301,0.7365136405050653,0.04868325004211354,8.690909091,False,False,True,True,True,False,True,0.09478353641417261,0.007861193778426638,0.00011230276826323769,0.007861193778426638,0.0,867,12196,164,182,1,3,0.0,0.0,-0.012232354033056588,8.690909091,0.04868325004211354,1,0,0,0.8754233013905901,0.47078319763671733,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P11_candidate_at_cutoff,True,17809,13879,12194,5.582797249725133,7.580032388669301,0.7365136405050653,0.04868325004211354,8.690909091,False,False,True,True,True,False,True,0.09478353641417261,0.007861193778426638,0.00011230276826323769,0.007861193778426638,0.0,867,12196,164,182,1,3,0.0,0.0,-0.012232354033056588,8.690909091,0.04868325004211354,1,0,0,0.8754233013905901,0.47078319763671733,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P12_exact_cutoff_ok,False,17809,13879,12194,5.582797249725133,7.580032388669301,0.7365136405050653,0.04868325004211354,8.690909091,False,False,True,True,True,False,True,0.09478353641417261,0.007861193778426638,0.00011230276826323769,0.007861193778426638,0.0,867,12196,164,182,1,3,0.0,0.0,-0.012232354033056588,8.690909091,0.04868325004211354,1,0,0,0.8754233013905901,0.47078319763671733,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P13_tip_time_quality,none,17809,13879,12194,5.582797249725133,7.580032388669301,0.7365136405050653,0.04868325004211354,8.690909091,False,False,True,True,True,False,True,0.09478353641417261,0.007861193778426638,0.00011230276826323769,0.007861193778426638,0.0,867,12196,164,182,1,3,0.0,0.0,-0.012232354033056588,8.690909091,0.04868325004211354,1,0,0,0.8754233013905901,0.47078319763671733,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P14_player_season_game_index_bin,0,489,400,3,0.01293973486859458,7.404460824411905,0.001747559366636572,0.34355828220858897,8.700466978,True,True,True,True,True,True,True,0.6789366053169734,0.33537832310838445,0.3210633946830266,0.0,0.0,168,3,168,37,1,3,0.0,0.0,-0.03571432056478627,8.700466978,0.34355828220858897,1,0,0,0.715,0.28,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P14_player_season_game_index_bin,1,488,387,3,0.01293894908200733,7.349156068857291,0.0017606033891207303,0.3442622950819672,8.700466978,True,True,True,True,True,True,True,0.6782786885245902,0.33401639344262296,0.32172131147540983,0.0,0.0,168,3,168,43,1,3,0.0,0.0,-0.039335909812560264,8.700466978,0.3442622950819672,1,0,0,0.710594315245478,0.24031007751937986,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P14_player_season_game_index_bin,10-19,4482,3411,3358,5.743942752973785,7.4807009770155135,0.7678348286640616,0.017626059794734493,8.690909091,False,True,True,True,True,False,True,0.03413654618473896,0.010263275323516287,0.00022311468094600624,0.010263275323516287,0.0,79,3360,12,53,1,3,0.0,0.0,-0.005874588156957103,8.690909091,0.017626059794734493,1,0,0,0.8959249486953973,0.5016124303723248,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P14_player_season_game_index_bin,2,487,381,3,0.012926791820640462,7.2515457002982675,0.0017826257124889612,0.34496919917864477,8.700466978,True,True,True,False,True,True,True,0.6796714579055442,0.3347022587268994,0.3203285420944558,0.0,0.0,168,3,168,43,1,3,0.0,0.0,-0.10021685972091508,8.700466978,0.34496919917864477,1,0,0,0.7270341207349081,0.2755905511811024,True
cbs_v14_player_oof,player_scoring_distribution,ALL,P14_player_season_game_index_bin,20+,8526,6722,6662,5.995963391526474,7.736439233081352,0.7750288228061655,0.010086793338024865,8.690909091,False,False,True,True,True,False,True,0.015130190007037298,0.005043396669012433,0.0001172882946281961,0.005043396669012433,0.0,86,6663,5,47,1,3,0.0,0.0,-0.014082088159135807,8.690909091,0.010086793338024865,1,0,0,0.8936328473668551,0.4918179113359119,True
