n_rows,n_scoreable,n_distinct_pred,sd_pred,sd_truth,sd_ratio,top1_share,top1_value,top2_share,D1_flag,share_at_cell_min,share_at_cell_max,share_at_zero,share_at_one,D2_flag,dup_cluster_size,n_distinct_pred_vectors,dup_cluster_players,dup_cluster_games,dup_cluster_seasons,D3_flag,n_distinct_pred_sd,sd_null_share,sd_zero_share,corr_sd_absresid,D4_flag,modal_value,modal_share,modal_n_seasons,D5_flag,q_cross_rows,point_outside_interval_rows,cov90,cov50,quantiles_present,D6_flag,any_flag,arm,target,partition,cell
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P01_global,ALL
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P02_is_fallback,False
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P03_fallback_level,0
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P04_component_id,p_active/ridge_logistic_stage_a
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P05_is_cold_start,False
1856,500,268,0.08935057022791876,0.38457221894355076,0.2323375580102265,0.12230603448275862,0.272558971,0.21336206896551724,False,0.0005387931034482759,0.0026939655172413795,0.0,0.0,False,227,268,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.12230603448275862,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P06_n_prior_games_bin,0
529,345,513,0.2835506386915069,0.49895407962657506,0.5682900496649322,0.003780718336483932,0.253541993,0.007561436672967864,False,0.001890359168241966,0.001890359168241966,0.0,0.0,False,2,513,1,1,1,False,0,1.0,0.0,,True,0.253541993,0.003780718336483932,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P06_n_prior_games_bin,1
5030,5021,5027,0.2704797115230289,0.42166037722076083,0.6414634291839542,0.00039761431411530816,0.339778191,0.0007952286282306163,False,0.00019880715705765408,0.00019880715705765408,0.0,0.0,False,2,5027,1,2,1,False,0,1.0,0.0,,True,0.339778191,0.00039761431411530816,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P06_n_prior_games_bin,10-19
725,484,713,0.2862352288581568,0.48488965569599657,0.5903100334184341,0.002758620689655172,0.274794619,0.005517241379310344,False,0.002758620689655172,0.001379310344827586,0.0,0.0,False,2,713,1,2,1,False,0,1.0,0.0,,True,0.274794619,0.002758620689655172,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P06_n_prior_games_bin,2
6651,6651,6650,0.18238038359294784,0.3142933089383895,0.5802871979966319,0.00030070666065253347,0.333893166,0.0004510599909788002,False,0.00015035333032626674,0.00015035333032626674,0.0,0.0,False,2,6650,1,2,1,False,0,1.0,0.0,,True,0.333893166,0.00030070666065253347,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P06_n_prior_games_bin,20+
1512,1247,1493,0.3004436651488747,0.4533366305684465,0.662738558700062,0.0013227513227513227,0.277687201,0.0026455026455026454,False,0.0006613756613756613,0.0006613756613756613,0.0,0.0,False,2,1493,1,2,1,False,0,1.0,0.0,,True,0.277687201,0.0013227513227513227,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P06_n_prior_games_bin,3-4
3046,2982,3041,0.30211574416063425,0.4447022393465502,0.6793663656935168,0.0006565988181221273,0.083219502,0.0013131976362442547,False,0.00032829940906106366,0.00032829940906106366,0.0,0.0,False,2,3041,1,2,1,False,0,1.0,0.0,,True,0.083219502,0.0006565988181221273,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P06_n_prior_games_bin,5-9
1856,500,268,0.08935057022791876,0.38457221894355076,0.2323375580102265,0.12230603448275862,0.272558971,0.21336206896551724,False,0.0005387931034482759,0.0026939655172413795,0.0,0.0,False,227,268,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.12230603448275862,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P07_n_prior_appearances_bin,0
529,345,513,0.2835506386915069,0.49895407962657506,0.5682900496649322,0.003780718336483932,0.253541993,0.007561436672967864,False,0.001890359168241966,0.001890359168241966,0.0,0.0,False,2,513,1,1,1,False,0,1.0,0.0,,True,0.253541993,0.003780718336483932,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P07_n_prior_appearances_bin,1
5030,5021,5027,0.2704797115230289,0.42166037722076083,0.6414634291839542,0.00039761431411530816,0.339778191,0.0007952286282306163,False,0.00019880715705765408,0.00019880715705765408,0.0,0.0,False,2,5027,1,2,1,False,0,1.0,0.0,,True,0.339778191,0.00039761431411530816,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P07_n_prior_appearances_bin,10-19
725,484,713,0.2862352288581568,0.48488965569599657,0.5903100334184341,0.002758620689655172,0.274794619,0.005517241379310344,False,0.002758620689655172,0.001379310344827586,0.0,0.0,False,2,713,1,2,1,False,0,1.0,0.0,,True,0.274794619,0.002758620689655172,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P07_n_prior_appearances_bin,2
6651,6651,6650,0.18238038359294784,0.3142933089383895,0.5802871979966319,0.00030070666065253347,0.333893166,0.0004510599909788002,False,0.00015035333032626674,0.00015035333032626674,0.0,0.0,False,2,6650,1,2,1,False,0,1.0,0.0,,True,0.333893166,0.00030070666065253347,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P07_n_prior_appearances_bin,20+
1512,1247,1493,0.3004436651488747,0.4533366305684465,0.662738558700062,0.0013227513227513227,0.277687201,0.0026455026455026454,False,0.0006613756613756613,0.0006613756613756613,0.0,0.0,False,2,1493,1,2,1,False,0,1.0,0.0,,True,0.277687201,0.0013227513227513227,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P07_n_prior_appearances_bin,3-4
3046,2982,3041,0.30211574416063425,0.4447022393465502,0.6793663656935168,0.0006565988181221273,0.083219502,0.0013131976362442547,False,0.00032829940906106366,0.00032829940906106366,0.0,0.0,False,2,3041,1,2,1,False,0,1.0,0.0,,True,0.083219502,0.0006565988181221273,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P07_n_prior_appearances_bin,5-9
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P08_residual_pool_n_bin,-1(sentinel)
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P09_selected_alpha_isnull,True
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P10_team_prior_games_bin,null
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P11_candidate_at_cutoff,nan
19349,17230,17705,0.3068615851603339,0.4153677138665275,0.738770912895121,0.011731872448188537,0.272558971,0.02046617396247868,False,5.168225748100677e-05,5.168225748100677e-05,0.0,0.0,False,227,17705,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011731872448188537,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P12_exact_cutoff_ok,False
19330,17226,17703,0.30694527919361514,0.41540220467412825,0.7389110499170446,0.011743404035178479,0.272558971,0.020486290739782722,False,5.173305742369374e-05,5.173305742369374e-05,0.0,0.0,False,227,17703,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.011743404035178479,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P13_tip_time_quality,none
4751,4335,4518,0.30402026543651883,0.41726914339430565,0.7285951291855522,0.010524100189433803,0.272558971,0.019995790359924225,False,0.00021048200378867606,0.00021048200378867606,0.0,0.0,False,50,4518,19,12,1,True,0,1.0,0.0,,True,0.272558971,0.010524100189433803,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P14_player_season_game_index_bin,10-19
10371,10339,10308,0.2826477649373402,0.41284776019732744,0.6846295225199817,0.0006749590203451933,0.272558971,0.0013499180406903867,False,9.642271719217047e-05,9.642271719217047e-05,0.0,0.0,False,7,10308,3,5,1,False,0,1.0,0.0,,True,0.272558971,0.0006749590203451933,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P14_player_season_game_index_bin,20+
1381,680,782,0.3177133287735712,0.42076402333979007,0.7550867259318895,0.062273714699493124,0.272558971,0.10644460535843592,False,0.001448225923244026,0.000724112961622013,0.0,0.0,False,86,782,71,12,1,True,0,1.0,0.0,,True,0.272558971,0.062273714699493124,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P14_player_season_game_index_bin,3-4
2846,1876,2221,0.32320765677654695,0.42281857908249704,0.7644121445133687,0.03162333099086437,0.282273067,0.06113843991567112,False,0.00035137034434293746,0.00035137034434293746,0.0,0.0,False,90,2221,58,9,1,True,0,1.0,0.0,,True,0.282273067,0.03162333099086437,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P14_player_season_game_index_bin,5-9
17193,17193,16953,0.28615142070421584,0.4156870124346476,0.6883819126997701,0.0004653056476472983,0.068800543,0.0008724480893386843,False,5.816320595591229e-05,5.816320595591229e-05,0.0,0.0,False,8,16953,6,4,1,False,0,1.0,0.0,,True,0.068800543,0.0004653056476472983,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P15_universe_tier,A
2156,37,790,0.12755113930611123,0.0,,0.10528756957328386,0.272558971,0.18320964749536178,False,0.0009276437847866419,0.00046382189239332097,0.0,0.0,False,227,790,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.10528756957328386,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P15_universe_tier,B
17193,17193,16953,0.28615142070421584,0.4156870124346476,0.6883819126997701,0.0004653056476472983,0.068800543,0.0008724480893386843,False,5.816320595591229e-05,5.816320595591229e-05,0.0,0.0,False,8,16953,6,4,1,False,0,1.0,0.0,,True,0.068800543,0.0004653056476472983,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P16_evaluation_tier,A_primary
1445,3,495,0.11684409551260802,0.0,,0.11626297577854672,0.263056649,0.22076124567474048,False,0.0006920415224913495,0.0006920415224913495,0.0,0.0,False,168,495,109,9,1,True,0,1.0,0.0,,True,0.263056649,0.11626297577854672,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P16_evaluation_tier,B_s2_weak_fallback
711,34,330,0.14369557821500528,0.0,,0.10689170182841069,0.272558971,0.20253164556962025,False,0.0014064697609001407,0.0014064697609001407,0.0,0.0,False,76,330,63,11,1,True,0,1.0,0.0,,True,0.272558971,0.10689170182841069,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P16_evaluation_tier,B_transaction_sensitivity
2156,37,790,0.12755113930611123,0.0,,0.10528756957328386,0.272558971,0.18320964749536178,False,0.0009276437847866419,0.00046382189239332097,0.0,0.0,False,227,790,128,12,1,True,0,1.0,0.0,,True,0.272558971,0.10528756957328386,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P17_fit_eligible,False
17193,17193,16953,0.28615142070421584,0.4156870124346476,0.6883819126997701,0.0004653056476472983,0.068800543,0.0008724480893386843,False,5.816320595591229e-05,5.816320595591229e-05,0.0,0.0,False,8,16953,6,4,1,False,0,1.0,0.0,,True,0.068800543,0.0004653056476472983,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P17_fit_eligible,True
16616,16616,16438,0.2847212572548636,0.4159352806336527,0.6845325956026324,0.0003610977371208474,0.195645394,0.0006620125180548869,False,6.0182956186807895e-05,6.0182956186807895e-05,0.0,0.0,False,6,16438,6,6,1,False,0,1.0,0.0,,True,0.195645394,0.0003610977371208474,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P18_candidate_source,S1
495,495,488,0.24020560689789122,0.35693639568063845,0.6729647349070289,0.00404040404040404,0.0479959,0.00808080808080808,False,0.00202020202020202,0.00202020202020202,0.0,0.0,False,2,488,2,2,1,False,0,1.0,0.0,,True,0.0479959,0.00404040404040404,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P18_candidate_source,S1|S2
1445,3,495,0.11684409551260802,0.0,,0.11626297577854672,0.263056649,0.22076124567474048,False,0.0006920415224913495,0.0006920415224913495,0.0,0.0,False,168,495,109,9,1,True,0,1.0,0.0,,True,0.263056649,0.11626297577854672,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P18_candidate_source,S2
217,33,102,0.13121329337867257,0.0,,0.08755760368663594,0.242289673,0.17511520737327188,False,0.004608294930875576,0.004608294930875576,0.0,0.0,False,19,102,18,9,1,False,0,1.0,0.0,,True,0.242289673,0.08755760368663594,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P18_candidate_source,S_TX
494,1,241,0.1443785596987974,,,0.11538461538461539,0.272558971,0.2165991902834008,False,0.0020242914979757085,0.0020242914979757085,0.0,0.0,False,57,241,50,11,1,True,0,1.0,0.0,,True,0.272558971,0.11538461538461539,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P18_candidate_source,S_TX|S2
711,34,330,0.14369557821500528,0.0,,0.10689170182841069,0.272558971,0.20253164556962025,False,0.0014064697609001407,0.0014064697609001407,0.0,0.0,False,76,330,63,11,1,True,0,1.0,0.0,,True,0.272558971,0.10689170182841069,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P19_team_assignment_confidence,probable
17193,17193,16953,0.28615142070421584,0.4156870124346476,0.6883819126997701,0.0004653056476472983,0.068800543,0.0008724480893386843,False,5.816320595591229e-05,5.816320595591229e-05,0.0,0.0,False,8,16953,6,4,1,False,0,1.0,0.0,,True,0.068800543,0.0004653056476472983,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P19_team_assignment_confidence,verified
1445,3,495,0.11684409551260802,0.0,,0.11626297577854672,0.263056649,0.22076124567474048,False,0.0006920415224913495,0.0006920415224913495,0.0,0.0,False,168,495,109,9,1,True,0,1.0,0.0,,True,0.263056649,0.11626297577854672,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P19_team_assignment_confidence,weak
17193,17193,16953,0.28615142070421584,0.4156870124346476,0.6883819126997701,0.0004653056476472983,0.068800543,0.0008724480893386843,False,5.816320595591229e-05,5.816320595591229e-05,0.0,0.0,False,8,16953,6,4,1,False,0,1.0,0.0,,True,0.068800543,0.0004653056476472983,1,False,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P20_roster_evidence_regime,captured_asof
711,34,330,0.14369557821500528,0.0,,0.10689170182841069,0.272558971,0.20253164556962025,False,0.0014064697609001407,0.0014064697609001407,0.0,0.0,False,76,330,63,11,1,True,0,1.0,0.0,,True,0.272558971,0.10689170182841069,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P20_roster_evidence_regime,retrospective_effective_date
1445,3,495,0.11684409551260802,0.0,,0.11626297577854672,0.263056649,0.22076124567474048,False,0.0006920415224913495,0.0006920415224913495,0.0,0.0,False,168,495,109,9,1,True,0,1.0,0.0,,True,0.263056649,0.11626297577854672,1,True,0,0,,,False,False,True,cbs_v15_player_oof_v5,p_active,P20_roster_evidence_regime,weak_prior_season
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P01_global,ALL
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P02_is_fallback,False
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P03_fallback_level,0
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P04_component_id,player_scoring_distribution/walk_forward_active_ewma
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P05_is_cold_start,False
4928,3828,3727,5.803077487722107,7.463518187872522,0.7775257380830845,0.006899350649350649,16.682978699,0.012175324675324676,False,0.004667207792207792,0.00020292207792207794,0.004667207792207792,0.0,False,34,3728,1,34,1,False,3,0.0,0.0,-0.009771601282466907,True,16.682978699,0.006899350649350649,1,False,0,0,0.9022988505747126,0.5057471264367817,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P06_n_prior_games_bin,10-19
6297,5603,5534,6.078913713474446,7.80038854507739,0.7793090918926956,0.00365253295219946,5.228657984,0.006193425440686041,False,0.0004764173415912339,0.0001588057805304113,0.0,0.0,False,23,5534,1,23,1,False,3,0.0,0.0,-0.0107194812308982,True,5.228657984,0.00365253295219946,1,False,0,0,0.8872032839550241,0.4734963412457612,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P06_n_prior_games_bin,20+
1235,890,842,6.050973695938098,7.052434576627816,0.8579978488551149,0.04129554655870445,0.0,0.07611336032388664,False,0.04129554655870445,0.0016194331983805667,0.04129554655870445,0.0,True,43,844,1,43,1,False,3,0.0,0.0,0.005386872211107527,True,0.0,0.04129554655870445,3,True,0,0,0.8887640449438202,0.5101123595505618,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P06_n_prior_games_bin,3-4
2890,2139,2090,5.765151480143888,7.393643980364487,0.7797442635126287,0.022837370242214532,0.0,0.03356401384083045,False,0.022837370242214532,0.00034602076124567473,0.022837370242214532,0.0,True,37,2092,3,36,1,False,3,0.0,0.0,-0.011795416043893385,True,0.0,0.022837370242214532,3,True,0,0,0.9046283309957924,0.5236091631603553,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P06_n_prior_games_bin,5-9
4928,3828,3727,5.803077487722107,7.463518187872522,0.7775257380830845,0.006899350649350649,16.682978699,0.012175324675324676,False,0.004667207792207792,0.00020292207792207794,0.004667207792207792,0.0,False,34,3728,1,34,1,False,3,0.0,0.0,-0.009771601282466907,True,16.682978699,0.006899350649350649,1,False,0,0,0.9022988505747126,0.5057471264367817,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P07_n_prior_appearances_bin,10-19
6297,5603,5534,6.078913713474446,7.80038854507739,0.7793090918926956,0.00365253295219946,5.228657984,0.006193425440686041,False,0.0004764173415912339,0.0001588057805304113,0.0,0.0,False,23,5534,1,23,1,False,3,0.0,0.0,-0.0107194812308982,True,5.228657984,0.00365253295219946,1,False,0,0,0.8872032839550241,0.4734963412457612,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P07_n_prior_appearances_bin,20+
1235,890,842,6.050973695938098,7.052434576627816,0.8579978488551149,0.04129554655870445,0.0,0.07611336032388664,False,0.04129554655870445,0.0016194331983805667,0.04129554655870445,0.0,True,43,844,1,43,1,False,3,0.0,0.0,0.005386872211107527,True,0.0,0.04129554655870445,3,True,0,0,0.8887640449438202,0.5101123595505618,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P07_n_prior_appearances_bin,3-4
2890,2139,2090,5.765151480143888,7.393643980364487,0.7797442635126287,0.022837370242214532,0.0,0.03356401384083045,False,0.022837370242214532,0.00034602076124567473,0.022837370242214532,0.0,True,37,2092,3,36,1,False,3,0.0,0.0,-0.011795416043893385,True,0.0,0.022837370242214532,3,True,0,0,0.9046283309957924,0.5236091631603553,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P07_n_prior_appearances_bin,5-9
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P08_residual_pool_n_bin,50+
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P09_selected_alpha_isnull,False
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P10_team_prior_games_bin,null
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P11_candidate_at_cutoff,True
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P12_exact_cutoff_ok,False
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P13_tip_time_quality,none
4265,3373,3355,5.884674520676475,7.482504845457941,0.7864578295928017,0.01078546307151231,0.0,0.013130128956623681,False,0.01078546307151231,0.00023446658851113716,0.01078546307151231,0.0,True,22,3357,3,22,1,False,3,0.0,0.0,-0.005107412011847144,True,0.0,0.01078546307151231,3,True,0,0,0.8980136377112363,0.5040023717758672,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P14_player_season_game_index_bin,10-19
8378,6715,6659,6.048362122544008,7.73542818161002,0.7819039852148335,0.005132489854380521,0.0,0.0083552160420148,False,0.005132489854380521,0.00011936022917164001,0.005132489854380521,0.0,False,27,6660,1,27,1,False,3,0.0,0.0,-0.014584087105606457,True,0.0,0.005132489854380521,2,False,0,0,0.8941176470588236,0.49203276247207745,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P14_player_season_game_index_bin,20+
672,615,636,6.316440406348335,7.110729534354306,0.8882970974822632,0.020833333333333332,0.0,0.023809523809523808,False,0.020833333333333332,0.001488095238095238,0.020833333333333332,0.0,True,6,638,4,5,1,False,3,0.0,0.0,-0.018434028895867923,True,0.0,0.020833333333333332,3,True,0,0,0.8764227642276423,0.4634146341463415,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P14_player_season_game_index_bin,3-4
2035,1757,1775,5.9698573340536125,7.512121287959227,0.794696611677766,0.01818181818181818,0.0,0.020638820638820637,False,0.01818181818181818,0.0004914004914004914,0.01818181818181818,0.0,True,13,1777,4,13,1,False,3,0.0,0.0,-0.003362240183132145,True,0.0,0.01818181818181818,3,True,0,0,0.8986909504837791,0.4974388161639158,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P14_player_season_game_index_bin,5-9
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P15_universe_tier,NOT_AVAILABLE
