SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,team_min,team_fgm,team_fga,team_fg_pct,team_fg3m,team_fg3a,team_fg3_pct,team_ftm,team_fta,team_ft_pct,team_oreb,team_dreb,team_reb,team_ast,team_stl,team_blk,team_tov,team_pf,team_pts,team_plus_minus,team_video_available,year,season_type
22023,1611661320,LAS,Los Angeles Sparks,1022300012,2023-05-25,LAS vs. LVA,L,200,32,76,0.421,7,19,0.368,14,20,0.7,6,24,30,23,16,4,11,22,85,-9,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300013,2023-05-25,MIN @ PHO,L,200,28,70,0.4,3,18,0.167,22,25,0.88,6,19,25,17,8,2,11,22,81,-9,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300013,2023-05-25,PHO vs. MIN,W,200,28,57,0.491,13,28,0.464,21,23,0.913,6,27,33,23,5,5,19,25,90,9,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300014,2023-05-26,CHI vs. WAS,L,200,27,61,0.443,6,21,0.286,9,13,0.692,3,29,32,20,5,6,23,19,69,-2,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300015,2023-05-26,DAL @ SEA,W,200,37,74,0.5,8,22,0.364,13,13,1.0,8,24,32,19,6,6,13,17,95,4,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300015,2023-05-26,SEA vs. DAL,L,200,31,72,0.431,10,26,0.385,19,20,0.95,9,25,34,14,7,7,15,18,91,-4,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300014,2023-05-26,WAS @ CHI,W,200,24,66,0.364,7,17,0.412,16,20,0.8,7,26,33,19,10,4,16,14,71,2,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300016,2023-05-27,CON @ NYL,L,200,22,63,0.349,8,23,0.348,13,16,0.813,10,23,33,13,8,4,17,15,65,-16,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300017,2023-05-27,LVA vs. LAS,W,200,37,80,0.463,9,32,0.281,10,12,0.833,9,29,38,25,16,8,11,16,93,28,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300017,2023-05-27,LAS @ LVA,L,200,25,68,0.368,8,22,0.364,7,9,0.778,6,27,33,18,2,3,19,15,65,-28,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300016,2023-05-27,NYL vs. CON,W,200,32,68,0.471,9,22,0.409,8,13,0.615,11,28,39,25,10,5,13,17,81,16,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300018,2023-05-28,ATL vs. IND,L,200,25,65,0.385,8,20,0.4,29,34,0.853,7,22,29,16,2,4,12,18,87,-3,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300019,2023-05-28,CHI vs. DAL,W,200,34,75,0.453,6,19,0.316,20,25,0.8,15,29,44,24,6,4,18,17,94,6,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300019,2023-05-28,DAL @ CHI,L,200,32,79,0.405,9,29,0.31,15,17,0.882,9,23,32,16,8,3,10,20,88,-6,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300018,2023-05-28,IND @ ATL,W,200,35,76,0.461,11,29,0.379,9,12,0.75,12,31,43,20,7,2,13,23,90,3,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300020,2023-05-28,LVA vs. MIN,W,200,32,72,0.444,14,39,0.359,16,17,0.941,4,32,36,25,9,7,10,20,94,21,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300020,2023-05-28,MIN @ LVA,L,200,26,71,0.366,7,21,0.333,14,17,0.824,8,32,40,16,4,2,13,18,73,-21,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300021,2023-05-30,ATL vs. CHI,W,200,30,70,0.429,5,13,0.385,18,24,0.75,6,35,41,15,8,8,9,10,83,18,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300021,2023-05-30,CHI @ ATL,L,200,25,77,0.325,6,20,0.3,9,11,0.818,11,33,44,16,4,5,16,15,65,-18,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300022,2023-05-30,CON vs. IND,W,200,29,72,0.403,7,21,0.333,16,22,0.727,14,31,45,22,3,4,12,16,81,3,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300023,2023-05-30,DAL vs. MIN,W,200,33,75,0.44,8,23,0.348,20,22,0.909,12,24,36,22,7,5,10,16,94,5,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300022,2023-05-30,IND @ CON,L,200,31,73,0.425,4,21,0.19,12,14,0.857,10,27,37,16,5,6,10,21,78,-3,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300023,2023-05-30,MIN @ DAL,L,200,33,68,0.485,9,18,0.5,14,17,0.824,7,27,34,21,3,2,16,20,89,-5,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300024,2023-05-30,NYL @ SEA,W,200,28,57,0.491,9,24,0.375,21,23,0.913,3,29,32,23,3,11,13,17,86,8,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300024,2023-05-30,SEA vs. NYL,L,200,28,73,0.384,6,18,0.333,16,21,0.762,12,23,35,16,3,3,8,22,78,-8,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300025,2023-06-01,CON @ MIN,W,200,36,71,0.507,7,23,0.304,10,11,0.909,9,20,29,27,5,4,11,18,89,5,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300025,2023-06-01,MIN vs. CON,L,200,27,60,0.45,8,19,0.421,22,26,0.846,9,23,32,16,4,3,16,18,84,-5,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300027,2023-06-02,ATL vs. LVA,L,200,34,74,0.459,10,24,0.417,9,10,0.9,6,30,36,26,5,3,16,21,87,-5,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300028,2023-06-02,CHI vs. NYL,L,200,30,71,0.423,11,19,0.579,5,7,0.714,10,28,38,20,4,3,14,17,76,-1,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300026,2023-06-02,DAL @ WAS,L,200,26,76,0.342,9,32,0.281,13,16,0.813,11,34,45,18,10,2,10,25,74,-1,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300027,2023-06-02,LVA @ ATL,W,200,33,70,0.471,6,21,0.286,20,25,0.8,5,26,31,17,9,4,12,13,92,5,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300029,2023-06-02,LAS @ PHO,W,225,37,75,0.493,8,24,0.333,17,19,0.895,8,21,29,22,8,2,14,22,99,6,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300028,2023-06-02,NYL @ CHI,W,200,31,67,0.463,9,26,0.346,6,7,0.857,3,25,28,23,5,7,12,13,77,1,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300029,2023-06-02,PHO vs. LAS,L,225,32,61,0.525,8,24,0.333,21,26,0.808,6,23,29,21,3,5,21,23,93,-6,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300026,2023-06-02,WAS vs. DAL,W,200,19,59,0.322,8,23,0.348,29,31,0.935,4,36,40,16,7,3,15,17,75,1,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300031,2023-06-03,LAS vs. SEA,W,200,31,68,0.456,7,19,0.368,23,27,0.852,7,27,34,24,13,1,9,14,92,7,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300030,2023-06-03,MIN @ WAS,W,200,28,63,0.444,9,24,0.375,15,17,0.882,7,32,39,19,4,0,17,14,80,2,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300031,2023-06-03,SEA @ LAS,L,200,30,65,0.462,13,25,0.52,12,16,0.75,6,31,37,18,3,9,18,23,85,-7,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300030,2023-06-03,WAS vs. MIN,L,200,28,71,0.394,9,30,0.3,13,14,0.929,7,24,31,16,8,3,10,17,78,-2,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300033,2023-06-04,CHI @ NYL,W,200,30,67,0.448,9,23,0.391,17,27,0.63,6,28,34,19,4,8,14,13,86,4,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300032,2023-06-04,CON vs. DAL,W,200,28,62,0.452,5,16,0.313,19,23,0.826,6,28,34,21,7,1,19,18,80,6,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300032,2023-06-04,DAL @ CON,L,200,24,65,0.369,9,26,0.346,17,19,0.895,11,22,33,17,6,2,18,24,74,-6,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300034,2023-06-04,IND vs. LVA,L,200,31,71,0.437,11,19,0.579,7,10,0.7,4,35,39,17,3,2,11,23,80,-4,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300034,2023-06-04,LVA @ IND,W,200,32,72,0.444,4,21,0.19,16,22,0.727,6,29,35,21,6,6,5,15,84,4,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300033,2023-06-04,NYL vs. CHI,L,200,33,74,0.446,6,25,0.24,10,14,0.714,7,34,41,25,7,1,17,24,82,-4,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300036,2023-06-06,CHI vs. IND,W,225,38,76,0.5,9,21,0.429,23,25,0.92,4,21,25,26,10,2,5,18,108,5,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300035,2023-06-06,CON vs. LVA,L,200,29,71,0.408,10,26,0.385,16,23,0.696,10,24,34,22,6,2,15,21,84,-6,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300036,2023-06-06,IND @ CHI,L,225,40,73,0.548,9,20,0.45,14,16,0.875,10,25,35,24,3,2,16,20,103,-5,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300035,2023-06-06,LVA @ CON,W,200,32,63,0.508,4,15,0.267,22,26,0.846,5,26,31,25,9,6,14,17,90,6,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300037,2023-06-06,LAS @ SEA,L,200,22,56,0.393,5,15,0.333,14,16,0.875,3,30,33,19,6,3,23,21,63,-3,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300037,2023-06-06,SEA vs. LAS,W,200,22,68,0.324,4,20,0.2,18,22,0.818,9,28,37,10,11,5,13,22,66,3,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300039,2023-06-07,DAL vs. PHO,W,200,30,77,0.39,4,23,0.174,20,27,0.741,15,35,50,13,6,6,18,17,84,5,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300039,2023-06-07,PHO @ DAL,L,200,31,70,0.443,7,26,0.269,10,13,0.769,4,22,26,25,10,6,15,26,79,-5,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300040,2023-06-08,CON vs. LVA,W,200,37,70,0.529,8,14,0.571,12,16,0.75,10,24,34,28,12,2,12,20,94,17,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300040,2023-06-08,LVA @ CON,L,200,28,60,0.467,9,21,0.429,12,17,0.706,5,21,26,18,8,5,18,18,77,-17,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300041,2023-06-09,ATL vs. NYL,L,200,30,67,0.448,9,20,0.45,14,22,0.636,5,29,34,17,3,3,17,21,83,-23,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300044,2023-06-09,CHI @ LAS,L,200,27,67,0.403,4,23,0.174,4,8,0.5,7,27,34,15,10,10,17,19,62,-15,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300042,2023-06-09,DAL vs. PHO,W,200,32,82,0.39,8,29,0.276,18,19,0.947,17,24,41,22,7,9,15,19,90,13,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300043,2023-06-09,IND @ MIN,W,200,28,69,0.406,6,20,0.3,9,13,0.692,6,28,34,18,4,2,11,20,71,2,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300044,2023-06-09,LAS vs. CHI,W,200,28,73,0.384,3,20,0.15,18,22,0.818,10,32,42,16,10,1,11,9,77,15,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300043,2023-06-09,MIN vs. IND,L,200,24,63,0.381,5,16,0.313,16,20,0.8,6,32,38,17,5,3,14,14,69,-2,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300041,2023-06-09,NYL @ ATL,W,200,34,75,0.453,14,30,0.467,24,26,0.923,9,28,37,23,9,9,11,21,106,23,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300042,2023-06-09,PHO @ DAL,L,200,30,68,0.441,4,20,0.2,13,17,0.765,8,23,31,23,8,10,18,17,77,-13,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300045,2023-06-09,SEA vs. WAS,L,200,25,61,0.41,6,21,0.286,10,14,0.714,2,28,30,17,5,6,17,15,66,-7,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300045,2023-06-09,WAS @ SEA,W,200,26,68,0.382,6,22,0.273,15,18,0.833,13,28,41,19,8,3,14,16,73,7,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300048,2023-06-11,ATL vs. CON,L,200,26,62,0.419,5,19,0.263,20,24,0.833,10,27,37,15,6,6,26,27,77,-12,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300047,2023-06-11,CHI @ LVA,L,200,30,70,0.429,7,21,0.333,13,15,0.867,10,17,27,19,3,2,13,13,80,-13,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300048,2023-06-11,CON @ ATL,W,200,32,73,0.438,4,15,0.267,21,30,0.7,10,24,34,21,12,4,16,22,89,12,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300046,2023-06-11,DAL @ NYL,L,200,32,82,0.39,6,23,0.261,23,28,0.821,14,23,37,20,6,3,5,19,93,-9,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300049,2023-06-11,IND vs. PHO,L,200,33,68,0.485,4,20,0.2,12,16,0.75,11,20,31,22,1,4,12,20,82,-3,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300047,2023-06-11,LVA vs. CHI,W,200,38,65,0.585,6,16,0.375,11,13,0.846,7,26,33,21,10,3,16,18,93,13,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300051,2023-06-11,LAS @ MIN,L,200,32,67,0.478,9,28,0.321,13,15,0.867,2,24,26,26,7,6,10,21,86,-5,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300051,2023-06-11,MIN vs. LAS,W,200,30,67,0.448,7,26,0.269,24,25,0.96,8,30,38,20,7,1,12,15,91,5,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300046,2023-06-11,NYL vs. DAL,W,200,39,70,0.557,13,28,0.464,11,14,0.786,5,33,38,31,3,3,11,19,102,9,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300049,2023-06-11,PHO @ IND,W,200,29,64,0.453,9,24,0.375,18,21,0.857,7,22,29,20,7,2,11,17,85,3,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300050,2023-06-11,SEA vs. WAS,L,200,24,64,0.375,5,22,0.227,12,16,0.75,5,25,30,18,10,7,15,20,65,-6,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300050,2023-06-11,WAS @ SEA,W,200,21,59,0.356,11,25,0.44,18,22,0.818,8,32,40,14,8,4,21,20,71,6,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300053,2023-06-13,ATL @ NYL,W,200,31,71,0.437,8,24,0.333,16,18,0.889,13,29,42,15,7,2,17,18,86,7,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300052,2023-06-13,IND vs. WAS,W,200,32,68,0.471,4,17,0.235,19,24,0.792,14,32,46,17,5,2,13,21,87,21,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300053,2023-06-13,NYL vs. ATL,L,200,26,66,0.394,8,27,0.296,19,22,0.864,8,25,33,19,8,7,14,20,79,-7,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300054,2023-06-13,PHO vs. SEA,L,200,25,60,0.417,6,19,0.316,13,15,0.867,3,29,32,19,5,3,17,18,69,-14,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300054,2023-06-13,SEA @ PHO,W,200,29,71,0.408,12,30,0.4,13,19,0.684,10,28,38,21,12,5,11,15,83,14,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300052,2023-06-13,WAS @ IND,L,200,22,66,0.333,7,25,0.28,15,19,0.789,6,21,27,16,3,4,13,19,66,-21,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300055,2023-06-14,DAL vs. LAS,L,200,25,69,0.362,4,21,0.19,7,7,1.0,12,26,38,14,3,3,18,19,61,-18,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300055,2023-06-14,LAS @ DAL,W,200,32,62,0.516,6,14,0.429,9,16,0.563,3,26,29,16,7,2,11,18,79,18,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300056,2023-06-15,ATL @ CON,W,225,36,70,0.514,4,14,0.286,16,20,0.8,6,32,38,23,4,4,19,24,92,4,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300057,2023-06-15,CHI vs. IND,L,200,35,68,0.515,12,26,0.462,8,11,0.727,9,19,28,22,4,8,10,19,90,-2,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300056,2023-06-15,CON vs. ATL,L,225,33,77,0.429,4,16,0.25,18,23,0.783,9,21,30,22,11,1,12,20,88,-4,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300057,2023-06-15,IND @ CHI,W,200,33,64,0.516,5,14,0.357,21,24,0.875,7,19,26,17,4,1,10,19,92,2,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300058,2023-06-15,LVA vs. SEA,W,200,39,70,0.557,12,26,0.462,6,8,0.75,4,33,37,25,10,3,13,14,96,33,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300058,2023-06-15,SEA @ LVA,L,200,24,64,0.375,5,23,0.217,10,16,0.625,4,24,28,12,3,4,17,16,63,-33,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300060,2023-06-16,LAS vs. MIN,L,200,26,60,0.433,9,26,0.346,11,16,0.688,5,23,28,18,6,1,14,24,72,-5,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300060,2023-06-16,MIN @ LAS,W,200,27,53,0.509,6,19,0.316,17,25,0.68,4,25,29,19,6,4,14,17,77,5,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300059,2023-06-16,PHO @ WAS,L,200,23,59,0.39,7,22,0.318,16,20,0.8,5,22,27,20,8,5,19,20,69,-19,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300059,2023-06-16,WAS vs. PHO,W,200,32,64,0.5,11,26,0.423,13,16,0.813,6,28,34,22,8,4,15,18,88,19,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300061,2023-06-17,DAL vs. SEA,L,200,38,76,0.5,10,26,0.385,17,20,0.85,8,23,31,23,7,6,13,26,103,-6,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300061,2023-06-17,SEA @ DAL,W,200,33,66,0.5,17,35,0.486,26,32,0.813,8,21,29,22,4,6,14,20,109,6,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300064,2023-06-18,ATL @ IND,W,200,37,66,0.561,7,15,0.467,19,24,0.792,3,28,31,19,7,3,17,20,100,6,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300063,2023-06-18,CHI @ WAS,L,200,27,61,0.443,6,20,0.3,9,14,0.643,8,32,40,19,1,3,21,20,69,-8,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300065,2023-06-18,CON @ LAS,W,200,34,64,0.531,6,15,0.4,9,11,0.818,2,27,29,24,11,4,15,18,83,9,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300064,2023-06-18,IND vs. ATL,L,200,33,73,0.452,4,19,0.211,24,29,0.828,11,23,34,19,9,4,15,20,94,-6,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300066,2023-06-18,LVA vs. MIN,W,200,35,74,0.473,10,30,0.333,13,15,0.867,7,32,39,18,7,9,6,13,93,31,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300065,2023-06-18,LAS vs. CON,L,200,28,68,0.412,4,19,0.211,14,15,0.933,10,24,34,18,5,2,16,14,74,-9,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300066,2023-06-18,MIN @ LVA,L,200,25,75,0.333,4,24,0.167,8,9,0.889,10,32,42,12,3,4,12,15,62,-31,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300062,2023-06-18,NYL vs. PHO,W,200,30,62,0.484,9,26,0.346,20,24,0.833,12,27,39,25,6,4,16,13,89,18,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300062,2023-06-18,PHO @ NYL,L,200,27,64,0.422,7,22,0.318,10,13,0.769,8,19,27,16,8,0,16,24,71,-18,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300063,2023-06-18,WAS vs. CHI,W,200,25,64,0.391,5,15,0.333,22,26,0.846,6,19,25,16,9,1,7,15,77,8,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300067,2023-06-20,ATL @ DAL,L,200,22,67,0.328,4,18,0.222,25,33,0.758,11,22,33,15,5,8,14,20,73,-12,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300069,2023-06-20,CON @ SEA,W,200,32,69,0.464,5,18,0.278,16,21,0.762,8,30,38,25,8,3,14,23,85,6,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300067,2023-06-20,DAL vs. ATL,W,200,27,66,0.409,6,17,0.353,25,34,0.735,16,30,46,19,6,5,16,20,85,12,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300068,2023-06-20,LAS vs. MIN,L,200,23,62,0.371,8,26,0.308,7,10,0.7,4,33,37,14,4,3,18,20,61,-6,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300068,2023-06-20,MIN @ LAS,W,200,26,67,0.388,6,25,0.24,9,14,0.643,6,29,35,20,12,1,12,14,67,6,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300069,2023-06-20,SEA vs. CON,L,200,24,64,0.375,8,25,0.32,23,29,0.793,7,27,34,18,6,5,16,19,79,-6,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300070,2023-06-21,LVA @ PHO,W,200,36,65,0.554,11,23,0.478,16,23,0.696,8,24,32,29,4,3,10,16,99,20,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300070,2023-06-21,PHO vs. LVA,L,200,30,70,0.429,5,20,0.25,14,15,0.933,8,18,26,16,3,2,13,22,79,-20,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300071,2023-06-22,CHI vs. WAS,L,200,18,61,0.295,4,17,0.235,19,21,0.905,6,24,30,14,7,2,19,15,59,-21,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300072,2023-06-22,CON @ MIN,W,200,27,60,0.45,12,25,0.48,23,29,0.793,8,32,40,14,5,6,15,22,89,21,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300073,2023-06-22,IND @ SEA,W,200,30,69,0.435,10,22,0.455,10,13,0.769,9,38,47,19,4,5,20,22,80,12,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300072,2023-06-22,MIN vs. CON,L,200,24,76,0.316,4,22,0.182,16,19,0.842,12,25,37,20,4,3,9,24,68,-21,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300073,2023-06-22,SEA vs. IND,L,200,22,74,0.297,11,29,0.379,13,16,0.813,5,24,29,15,8,2,10,15,68,-12,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300071,2023-06-22,WAS @ CHI,W,200,33,69,0.478,6,19,0.316,8,10,0.8,7,34,41,20,6,6,15,22,80,21,1,2023,regular
22023,1611661330,ATL,Atlanta Dream,1022300074,2023-06-23,ATL vs. NYL,L,200,26,68,0.382,5,12,0.417,23,27,0.852,8,29,37,15,7,5,20,20,80,-30,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300075,2023-06-23,DAL @ LAS,L,200,28,70,0.4,5,24,0.208,13,17,0.765,13,35,48,11,8,3,20,23,74,-2,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300075,2023-06-23,LAS vs. DAL,W,200,26,74,0.351,2,18,0.111,22,25,0.88,11,21,32,16,13,1,14,15,76,2,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300074,2023-06-23,NYL @ ATL,W,200,36,74,0.486,17,35,0.486,21,27,0.778,7,35,42,29,13,3,15,20,110,30,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300076,2023-06-24,IND @ LVA,L,200,34,68,0.5,6,16,0.375,14,15,0.933,5,26,31,22,8,1,15,22,88,-13,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300076,2023-06-24,LVA vs. IND,W,200,34,64,0.531,11,23,0.478,22,27,0.815,5,26,31,27,6,7,13,14,101,13,1,2023,regular
22023,1611661317,PHO,Phoenix Mercury,1022300077,2023-06-24,PHO @ SEA,L,200,26,56,0.464,4,17,0.235,18,24,0.75,5,23,28,15,3,2,21,19,74,-23,1,2023,regular
22023,1611661328,SEA,Seattle Storm,1022300077,2023-06-24,SEA vs. PHO,W,200,32,68,0.471,13,32,0.406,20,22,0.909,10,23,33,23,9,3,11,21,97,23,1,2023,regular
22023,1611661329,CHI,Chicago Sky,1022300078,2023-06-25,CHI @ CON,L,200,29,65,0.446,4,18,0.222,10,17,0.588,8,22,30,23,7,4,19,15,72,-24,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300078,2023-06-25,CON vs. CHI,W,200,40,80,0.5,8,21,0.381,8,9,0.889,11,27,38,30,12,2,15,16,96,24,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300080,2023-06-25,DAL @ LAS,L,200,31,72,0.431,6,22,0.273,15,16,0.938,9,26,35,20,12,7,13,17,83,-10,1,2023,regular
22023,1611661320,LAS,Los Angeles Sparks,1022300080,2023-06-25,LAS vs. DAL,W,200,31,62,0.5,8,19,0.421,23,29,0.793,4,28,32,25,6,3,14,14,93,10,1,2023,regular
22023,1611661313,NYL,New York Liberty,1022300079,2023-06-25,NYL vs. WAS,W,225,27,73,0.37,12,35,0.343,23,29,0.793,14,31,45,19,9,2,19,24,89,1,1,2023,regular
22023,1611661322,WAS,Washington Mystics,1022300079,2023-06-25,WAS @ NYL,L,225,33,69,0.478,9,21,0.429,13,18,0.722,2,27,29,19,7,3,15,26,88,-1,1,2023,regular
22023,1611661325,IND,Indiana Fever,1022300081,2023-06-26,IND @ LVA,L,200,28,78,0.359,6,22,0.273,18,21,0.857,16,23,39,12,8,4,8,21,80,-8,1,2023,regular
22023,1611661319,LVA,Las Vegas Aces,1022300081,2023-06-26,LVA vs. IND,W,200,27,66,0.409,7,24,0.292,27,28,0.964,10,29,39,15,4,6,16,20,88,8,1,2023,regular
22023,1611661323,CON,Connecticut Sun,1022300082,2023-06-27,CON vs. NYL,L,200,31,79,0.392,6,19,0.316,13,14,0.929,8,26,34,18,7,8,5,11,81,-8,1,2023,regular
22023,1611661321,DAL,Dallas Wings,1022300084,2023-06-27,DAL @ PHO,W,200,30,64,0.469,5,16,0.313,12,14,0.857,10,27,37,20,8,3,17,18,77,15,1,2023,regular
22023,1611661324,MIN,Minnesota Lynx,1022300083,2023-06-27,MIN vs. SEA,W,200,41,77,0.532,8,20,0.4,14,15,0.933,6,32,38,25,3,2,8,15,104,11,1,2023,regular
