api_event_id,home_team,away_team,odds_commence_time,bookmaker_key,bookmaker_title,odds_last_update,team,odds_spread,odds_price,odds_snapshot_timestamp,odds_previous_timestamp,odds_next_timestamp,game_id,matchup_date,odds_odds_time_check,season
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,draftkings,DraftKings,2023-06-11T17:55:13Z,Chicago Sky,13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,draftkings,DraftKings,2023-06-11T17:55:13Z,Las Vegas Aces,-13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,mybookieag,MyBookie.ag,2023-06-11T17:55:13Z,Chicago Sky,13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,mybookieag,MyBookie.ag,2023-06-11T17:55:13Z,Las Vegas Aces,-13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,williamhill_us,William Hill (US),2023-06-11T17:55:09Z,Chicago Sky,13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,williamhill_us,William Hill (US),2023-06-11T17:55:09Z,Las Vegas Aces,-13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,bovada,Bovada,2023-06-11T17:55:05Z,Chicago Sky,13.5,-105,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,bovada,Bovada,2023-06-11T17:55:05Z,Las Vegas Aces,-13.5,-115,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,betmgm,BetMGM,2023-06-11T17:52:14Z,Chicago Sky,13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
8738f71cbef4cdb1caf8477ec8dfafd6,Las Vegas Aces,Chicago Sky,2023-06-11T19:00:00Z,betmgm,BetMGM,2023-06-11T17:52:14Z,Las Vegas Aces,-13.5,-110,2023-06-11T17:55:37Z,2023-06-11T17:50:37Z,2023-06-11T18:00:37Z,1022300047,06/11/2023,2023-06-11T18:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,circasports,Circa Sports,2023-06-11T18:54:57Z,Atlanta Dream,3.0,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,circasports,Circa Sports,2023-06-11T18:54:57Z,Connecticut Sun,-3.0,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,lowvig,LowVig.ag,2023-06-11T18:55:33Z,Atlanta Dream,4.0,-113,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,lowvig,LowVig.ag,2023-06-11T18:55:33Z,Connecticut Sun,-4.0,-103,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,betus,BetUS,2023-06-11T18:55:29Z,Atlanta Dream,3.5,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,betus,BetUS,2023-06-11T18:55:29Z,Connecticut Sun,-3.5,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,betrivers,BetRivers,2023-06-11T18:55:33Z,Atlanta Dream,4.0,-114,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,betrivers,BetRivers,2023-06-11T18:55:33Z,Connecticut Sun,-4.0,-109,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,barstool,Barstool Sportsbook,2023-06-11T18:55:28Z,Atlanta Dream,4.0,-114,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,barstool,Barstool Sportsbook,2023-06-11T18:55:28Z,Connecticut Sun,-4.0,-109,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,twinspires,TwinSpires,2023-06-11T18:54:57Z,Atlanta Dream,4.0,-114,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,twinspires,TwinSpires,2023-06-11T18:54:57Z,Connecticut Sun,-4.0,-109,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,fanduel,FanDuel,2023-06-11T18:55:26Z,Atlanta Dream,3.5,-108,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,fanduel,FanDuel,2023-06-11T18:55:26Z,Connecticut Sun,-3.5,-112,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,unibet_us,Unibet,2023-06-11T18:55:29Z,Atlanta Dream,4.0,-114,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,unibet_us,Unibet,2023-06-11T18:55:29Z,Connecticut Sun,-4.0,-109,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,foxbet,FOX Bet,2023-06-11T18:55:20Z,Atlanta Dream,3.5,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,foxbet,FOX Bet,2023-06-11T18:55:20Z,Connecticut Sun,-3.5,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,pointsbetus,PointsBet (US),2023-06-11T18:55:24Z,Atlanta Dream,3.5,-115,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,pointsbetus,PointsBet (US),2023-06-11T18:55:24Z,Connecticut Sun,-3.5,-115,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,mybookieag,MyBookie.ag,2023-06-11T18:55:16Z,Atlanta Dream,4.0,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,mybookieag,MyBookie.ag,2023-06-11T18:55:16Z,Connecticut Sun,-4.0,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,williamhill_us,William Hill (US),2023-06-11T18:55:26Z,Atlanta Dream,3.5,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,williamhill_us,William Hill (US),2023-06-11T18:55:26Z,Connecticut Sun,-3.5,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,bovada,Bovada,2023-06-11T18:55:20Z,Atlanta Dream,4.0,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,bovada,Bovada,2023-06-11T18:55:20Z,Connecticut Sun,-4.0,-110,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,betmgm,BetMGM,2023-06-11T18:55:29Z,Atlanta Dream,3.5,-105,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
429941d50de1c367d6969ca3ade985bb,Atlanta Dream,Connecticut Sun,2023-06-11T20:00:00Z,betmgm,BetMGM,2023-06-11T18:55:29Z,Connecticut Sun,-3.5,-115,2023-06-11T18:55:37Z,2023-06-11T18:50:37Z,2023-06-11T19:00:37Z,1022300048,06/11/2023,2023-06-11T19:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,circasports,Circa Sports,2023-06-11T19:55:23Z,Indiana Fever,-3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,circasports,Circa Sports,2023-06-11T19:55:23Z,Phoenix Mercury,3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,lowvig,LowVig.ag,2023-06-11T19:55:11Z,Indiana Fever,-3.0,-113,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,lowvig,LowVig.ag,2023-06-11T19:55:11Z,Phoenix Mercury,3.0,-103,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,betus,BetUS,2023-06-11T19:55:19Z,Indiana Fever,-3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,betus,BetUS,2023-06-11T19:55:19Z,Phoenix Mercury,3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,betrivers,BetRivers,2023-06-11T19:55:15Z,Indiana Fever,-4.0,-108,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,betrivers,BetRivers,2023-06-11T19:55:15Z,Phoenix Mercury,4.0,-115,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,barstool,Barstool Sportsbook,2023-06-11T19:55:10Z,Indiana Fever,-4.0,-108,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,barstool,Barstool Sportsbook,2023-06-11T19:55:10Z,Phoenix Mercury,4.0,-115,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,twinspires,TwinSpires,2023-06-11T19:55:15Z,Indiana Fever,-4.0,-108,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,twinspires,TwinSpires,2023-06-11T19:55:15Z,Phoenix Mercury,4.0,-115,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,fanduel,FanDuel,2023-06-11T19:55:00Z,Indiana Fever,-3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,fanduel,FanDuel,2023-06-11T19:55:00Z,Phoenix Mercury,3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,unibet_us,Unibet,2023-06-11T19:55:02Z,Indiana Fever,-4.0,-108,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,unibet_us,Unibet,2023-06-11T19:55:02Z,Phoenix Mercury,4.0,-115,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,foxbet,FOX Bet,2023-06-11T19:55:30Z,Indiana Fever,-2.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,foxbet,FOX Bet,2023-06-11T19:55:30Z,Phoenix Mercury,2.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,pointsbetus,PointsBet (US),2023-06-11T19:55:15Z,Indiana Fever,-2.5,-115,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,pointsbetus,PointsBet (US),2023-06-11T19:55:15Z,Phoenix Mercury,2.5,-115,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,draftkings,DraftKings,2023-06-11T19:55:16Z,Indiana Fever,-3.0,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,draftkings,DraftKings,2023-06-11T19:55:16Z,Phoenix Mercury,3.0,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,mybookieag,MyBookie.ag,2023-06-11T19:55:26Z,Indiana Fever,-3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,mybookieag,MyBookie.ag,2023-06-11T19:55:26Z,Phoenix Mercury,3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,williamhill_us,William Hill (US),2023-06-11T19:55:00Z,Indiana Fever,-3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,williamhill_us,William Hill (US),2023-06-11T19:55:00Z,Phoenix Mercury,3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,bovada,Bovada,2023-06-11T19:55:12Z,Indiana Fever,-3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,bovada,Bovada,2023-06-11T19:55:12Z,Phoenix Mercury,3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,betmgm,BetMGM,2023-06-11T19:55:34Z,Indiana Fever,-3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
b0dbeb5b903882448a67d2362b11cf3c,Indiana Fever,Phoenix Mercury,2023-06-11T21:00:00Z,betmgm,BetMGM,2023-06-11T19:55:34Z,Phoenix Mercury,3.5,-110,2023-06-11T19:55:37Z,2023-06-11T19:50:37Z,2023-06-11T20:00:37Z,1022300049,06/11/2023,2023-06-11T20:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,circasports,Circa Sports,2023-06-11T21:54:58Z,Los Angeles Sparks,-1.5,-110,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,circasports,Circa Sports,2023-06-11T21:54:58Z,Minnesota Lynx,1.5,-110,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,lowvig,LowVig.ag,2023-06-11T21:55:12Z,Los Angeles Sparks,-1.5,-113,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,lowvig,LowVig.ag,2023-06-11T21:55:12Z,Minnesota Lynx,1.5,-103,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,betus,BetUS,2023-06-11T21:55:36Z,Los Angeles Sparks,-1.5,-110,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,betus,BetUS,2023-06-11T21:55:36Z,Minnesota Lynx,1.5,-110,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,betrivers,BetRivers,2023-06-11T21:55:26Z,Los Angeles Sparks,-1.5,-113,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,betrivers,BetRivers,2023-06-11T21:55:26Z,Minnesota Lynx,1.5,-110,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,barstool,Barstool Sportsbook,2023-06-11T21:55:20Z,Los Angeles Sparks,-1.5,-113,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
9f71b589d6a0f090d18830aadee05ae4,Minnesota Lynx,Los Angeles Sparks,2023-06-11T23:00:00Z,barstool,Barstool Sportsbook,2023-06-11T21:55:20Z,Minnesota Lynx,1.5,-110,2023-06-11T21:55:37Z,2023-06-11T21:50:37Z,2023-06-11T22:00:37Z,1022300051,06/11/2023,2023-06-11T22:00:00+00:00,2023
